pair_id,task,site_type,outcome
P_terror-d2-v4,Self,SelfSite,0.027776104442383875
P_terror-d3-v1,Reader,SelfSite,0.02846220558870627
P_terror-d3-v1,Self,SelfSite,0.02471561262261801
P_terror-d3-v2,Reader,SelfSite,0.035402303137569646
P_terror-d3-v2,Self,SelfSite,0.03446665100141377
P_terror-d3-v3,Reader,SelfSite,0.03696860285829118
P_terror-d3-v3,Self,SelfSite,0.023180940785780813
P_terror-d3-v4,Reader,SelfSite,0.04015424041067295
P_terror-d3-v4,Self,SelfSite,0.04100767498317648
P_ecstasy-d1-v1,Reader,SelfSite,0.027010815021230705
P_ecstasy-d1-v1,Self,SelfSite,0.013453486850805163
P_ecstasy-d1-v2,Reader,SelfSite,0.006417100760606864
P_ecstasy-d1-v2,Self,SelfSite,0.0076752767655428045
P_ecstasy-d1-v3,Reader,SelfSite,0.025757124479901528
P_ecstasy-d1-v3,Self,SelfSite,0.03171600303139943
P_ecstasy-d1-v4,Reader,SelfSite,0.027283317735427914
P_ecstasy-d1-v4,Self,SelfSite,0.031402301053079285
P_ecstasy-d2-v1,Reader,SelfSite,0.01346732978013776
P_ecstasy-d2-v1,Self,SelfSite,0.005991729786341438
P_ecstasy-d2-v2,Reader,SelfSite,0.04650123293154085
P_ecstasy-d2-v2,Self,SelfSite,0.03312271274923706
P_ecstasy-d2-v3,Reader,SelfSite,0.024640719700018465
P_ecstasy-d2-v3,Self,SelfSite,0.023032770474106457
P_ecstasy-d2-v4,Reader,SelfSite,0.025036895745147447
P_ecstasy-d2-v4,Self,SelfSite,0.01688854806691875
P_ecstasy-d3-v1,Reader,SelfSite,0.008317092718317376
P_ecstasy-d3-v1,Self,SelfSite,0.0012996094490400623
P_ecstasy-d3-v2,Reader,SelfSite,0.035078260480950973
P_ecstasy-d3-v2,Self,SelfSite,0.03317317049190649
P_ecstasy-d3-v3,Reader,SelfSite,0.013728928546179908
P_ecstasy-d3-v3,Self,SelfSite,0.030465048806991746
P_ecstasy-d3-v4,Reader,SelfSite,0.038354995453445895
P_ecstasy-d3-v4,Self,SelfSite,0.03342805952820882
P_loathing-d1-v1,Reader,SelfSite,0.03805660433560032
P_loathing-d1-v1,Self,SelfSite,0.043794496807795014
P_loathing-d1-v2,Reader,SelfSite,0.04040263322781357
P_loathing-d1-v2,Self,SelfSite,0.038346137594105656
P_loathing-d1-v3,Reader,SelfSite,0.03477647540636575
P_loathing-d1-v3,Self,SelfSite,0.028042703714529438
P_loathing-d1-v4,Reader,SelfSite,0.03912757360691543
P_loathing-d1-v4,Self,SelfSite,0.01747615571732819
P_loathing-d2-v1,Reader,SelfSite,0.012889084421704666
P_loathing-d2-v1,Self,SelfSite,0.010057790215611817
P_loathing-d2-v2,Reader,SelfSite,0.029671714221185752
P_loathing-d2-v2,Self,SelfSite,0.018490687750487567
P_loathing-d2-v3,Reader,SelfSite,0.011285544828043115
P_loathing-d2-v3,Self,SelfSite,0.03274572275479226
P_loathing-d2-v4,Reader,SelfSite,0.00734673807975561
P_loathing-d2-v4,Self,SelfSite,0.008394296464108386
P_loathing-d3-v1,Reader,SelfSite,0.04530093587706485
P_loathing-d3-v1,Self,SelfSite,0.03208047977171091
P_loathing-d3-v2,Reader,SelfSite,0.035941491692732086
P_loathing-d3-v2,Self,SelfSite,0.04614425528483146
P_loathing-d3-v3,Reader,SelfSite,0.04698312198106169
P_loathing-d3-v3,Self,SelfSite,0.047494053191051044
P_loathing-d3-v4,Reader,SelfSite,0.044314755074170264
P_loathing-d3-v4,Self,SelfSite,0.03612915121190774
P_amazement-d1-v1,Reader,SelfSite,0.029375220713259154
P_amazement-d1-v1,Self,SelfSite,0.018338227210627167
P_amazement-d1-v2,Reader,SelfSite,0.003530676119380516
P_amazement-d1-v2,Self,SelfSite,0.0015872323489727336
P_amazement-d1-v3,Reader,SelfSite,0.048224019969141274
P_amazement-d1-v3,Self,SelfSite,0.0459736384676841
P_amazement-d1-v4,Reader,SelfSite,0.04332551765408965
P_amazement-d1-v4,Self,SelfSite,0.03028747963618983
P_amazement-d2-v1,Reader,SelfSite,0.02848022414533169
P_amazement-d2-v1,Self,SelfSite,0.02507689881631059
P_amazement-d2-v2,Reader,SelfSite,0.012212937342004793
P_amazement-d2-v2,Self,SelfSite,0.010225424260388749
P_amazement-d2-v3,Reader,SelfSite,0.023921674949964
P_amazement-d2-v3,Self,SelfSite,0.007894787694876726
P_amazement-d2-v4,Reader,SelfSite,0.0375013737474541
P_amazement-d2-v4,Self,SelfSite,0.035136914051195234
P_amazement-d3-v1,Reader,SelfSite,0.03296685347555517
P_amazement-d3-v1,Self,SelfSite,0.03809399664176105
P_amazement-d3-v2,Reader,SelfSite,0.05231699206929097
P_amazement-d3-v2,Self,SelfSite,0.05545691506311812
P_amazement-d3-v3,Reader,SelfSite,0.02886307084710449
P_amazement-d3-v3,Self,SelfSite,0.04275057177566577
P_amazement-d3-v4,Reader,SelfSite,0.00357459674436722
P_amazement-d3-v4,Self,SelfSite,0.004787228432182822
P_admiration-d1-v1,Reader,SelfSite,0.026470693569068615
P_admiration-d1-v1,Self,SelfSite,0.03269421543547413
P_admiration-d1-v2,Reader,SelfSite,0.0359790951784289
P_admiration-d1-v2,Self,SelfSite,0.02759577428257387
P_admiration-d1-v3,Reader,SelfSite,0.029519190812838048
P_admiration-d1-v3,Self,SelfSite,0.027691748019320173
P_admiration-d1-v4,Reader,SelfSite,0.02628414867935991
P_admiration-d1-v4,Self,SelfSite,0.036156630194476236
P_admiration-d2-v1,Reader,SelfSite,0.014670452774442566
P_admiration-d2-v1,Self,SelfSite,0.007155321084399091
P_admiration-d2-v2,Reader,SelfSite,0.02350588662067654
P_admiration-d2-v2,Self,SelfSite,0.015854365512283586
P_admiration-d2-v3,Reader,SelfSite,0.010222185660849092
P_admiration-d2-v3,Self,SelfSite,0.014979576806950057
P_admiration-d2-v4,Reader,SelfSite,0.01696335682154082
P_admiration-d2-v4,Self,SelfSite,0.008211807287765716
P_admiration-d3-v1,Reader,SelfSite,0.03218148488095096
P_admiration-d3-v1,Self,SelfSite,0.022171890168036335
P_admiration-d3-v2,Reader,SelfSite,0.009453803774446712
P_admiration-d3-v2,Self,SelfSite,0.019209242688269512
P_admiration-d3-v3,Reader,SelfSite,0.019388521558721727
P_admiration-d3-v3,Self,SelfSite,0.0161199428666583
P_admiration-d3-v4,Reader,SelfSite,0.0035274424450291164
P_admiration-d3-v4,Self,SelfSite,0.013328864403057139
P_vigilance-d1-v1,Reader,SelfSite,0.011195941721869218
P_vigilance-d1-v1,Self,SelfSite,0.008504220478617874
P_vigilance-d1-v2,Reader,SelfSite,0.012153775227238484
P_vigilance-d1-v2,Self,SelfSite,0.0056620572205483555
P_vigilance-d1-v3,Reader,SelfSite,0.03147126918576948
P_vigilance-d1-v3,Self,SelfSite,0.024981908689785115
P_vigilance-d1-v4,Reader,SelfSite,0.010944155283906909
P_vigilance-d1-v4,Self,SelfSite,0.0046389080193964816
P_vigilance-d2-v1,Reader,SelfSite,0.027568420898294477
P_vigilance-d2-v1,Self,SelfSite,0.01681815266517539
P_vigilance-d2-v2,Reader,SelfSite,0.03777217740863836
P_vigilance-d2-v2,Self,SelfSite,0.030128234262124742
P_vigilance-d2-v3,Reader,SelfSite,0.028129476716054036
P_vigilance-d2-v3,Self,SelfSite,0.003069536457478428
P_vigilance-d2-v4,Reader,SelfSite,0.0030393229297693836
P_vigilance-d2-v4,Self,SelfSite,0.00019809121350178316
P_vigilance-d3-v1,Reader,SelfSite,0.058530014113203244
P_vigilance-d3-v1,Self,SelfSite,0.03571531467524647
P_vigilance-d3-v2,Reader,SelfSite,0.008714939182851822
P_vigilance-d3-v2,Self,SelfSite,0.006438243204430982
P_vigilance-d3-v3,Reader,SelfSite,0.02083974875278205
P_vigilance-d3-v3,Self,SelfSite,0.019896658372884346
P_vigilance-d3-v4,Reader,SelfSite,0.0016707152947423864
P_vigilance-d3-v4,Self,SelfSite,0.005890793734069533
P_rage-d4-v1,Reader,SelfSite,0.023634838863825003
P_rage-d4-v1,Self,SelfSite,0.019980368933375736
P_rage-d4-v2,Reader,SelfSite,0.018137346997030512
P_rage-d4-v2,Self,SelfSite,0.030661640539983104
P_rage-d4-v3,Reader,SelfSite,0.006733931715121599
P_rage-d4-v3,Self,SelfSite,0.02154632645382648
P_rage-d4-v4,Reader,SelfSite,0.03686388423073339
P_rage-d4-v4,Self,SelfSite,0.041249921527037436
P_rage-d5-v1,Reader,SelfSite,0.04693699070887458
P_rage-d5-v1,Self,SelfSite,0.04557493891159048
P_rage-d5-v2,Reader,SelfSite,0.031097834977501293
P_rage-d5-v2,Self,SelfSite,0.011849522067653773
P_rage-d5-v3,Reader,SelfSite,0.019897961437272293
P_rage-d5-v3,Self,SelfSite,0.00915741014174909
P_rage-d5-v4,Reader,SelfSite,0.025393112827002184
P_rage-d5-v4,Self,SelfSite,0.02990102249563531
P_rage-d6-v1,Reader,SelfSite,0.02276287098651597
P_rage-d6-v1,Self,SelfSite,0.000843147237444164
P_rage-d6-v2,Reader,SelfSite,0.023488337560022998
P_rage-d6-v2,Self,SelfSite,0.022144170047792677
P_rage-d6-v3,Reader,SelfSite,0.008459469242327877
P_rage-d6-v3,Self,SelfSite,0.01422987199037351
P_rage-d6-v4,Reader,SelfSite,0.01506777865151232
P_rage-d6-v4,Self,SelfSite,0.01412318212517949
P_grief-d4-v1,Reader,SelfSite,0.0029397066913077197
P_grief-d4-v1,Self,SelfSite,0.011896673553034809
P_grief-d4-v2,Reader,SelfSite,0.001886517324928505
P_grief-d4-v2,Self,SelfSite,0.011159447138820333
P_grief-d4-v3,Reader,SelfSite,0.03724842585526211
P_grief-d4-v3,Self,SelfSite,0.0318508693759334
P_grief-d4-v4,Reader,SelfSite,0.019126763004536862
P_grief-d4-v4,Self,SelfSite,0.011710790799559057
P_grief-d5-v1,Reader,SelfSite,0.04039496746124005
P_grief-d5-v1,Self,SelfSite,0.02752613610835475
P_grief-d5-v2,Reader,SelfSite,0.029419755191862684
P_grief-d5-v2,Self,SelfSite,0.023548544544897076
P_grief-d5-v3,Reader,SelfSite,0.013500134888655424
P_grief-d5-v3,Self,SelfSite,0.008784059751086204
P_grief-d5-v4,Reader,SelfSite,0.022557017608958674
P_grief-d5-v4,Self,SelfSite,0.027951558055314685
P_grief-d6-v1,Reader,SelfSite,0.022613032754014384
P_grief-d6-v1,Self,SelfSite,0.016478769178556618
P_grief-d6-v2,Reader,SelfSite,0.014151202110499916
P_grief-d6-v2,Self,SelfSite,0.005603544154057616
P_grief-d6-v3,Reader,SelfSite,0.019476814444997714
P_grief-d6-v3,Self,SelfSite,0.0038917381305605403
P_grief-d6-v4,Reader,SelfSite,0.011445084068760103
P_grief-d6-v4,Self,SelfSite,0.0007914311267231966
P_terror-d4-v1,Reader,SelfSite,0.03800229778872666
P_terror-d4-v1,Self,SelfSite,0.018814330133505308
P_terror-d4-v2,Reader,SelfSite,0.03706040328618343
P_terror-d4-v2,Self,SelfSite,0.01485704163500845
P_terror-d4-v3,Reader,SelfSite,0.021167538829271138
P_terror-d4-v3,Self,SelfSite,0.020964677595897818
P_terror-d4-v4,Reader,SelfSite,0.017466391637663392
P_terror-d4-v4,Self,SelfSite,0.011731993119627582
P_terror-d5-v1,Reader,SelfSite,0.011840692728679159
P_terror-d5-v1,Self,SelfSite,0.011009431073481402
P_terror-d5-v2,Reader,SelfSite,0.028584849244200683
P_terror-d5-v2,Self,SelfSite,0.025542703967966318
P_terror-d5-v3,Reader,SelfSite,0.02323506110403173
P_terror-d5-v3,Self,SelfSite,0.02684106205823067
P_terror-d5-v4,Reader,SelfSite,0.0352145997362161
P_terror-d5-v4,Self,SelfSite,0.022629627495565074
P_terror-d6-v1,Reader,SelfSite,0.019031093011735223
P_terror-d6-v1,Self,SelfSite,0.02286769912311115
P_terror-d6-v2,Reader,SelfSite,0.02677955081371053
P_terror-d6-v2,Self,SelfSite,0.017770573266775003
P_terror-d6-v3,Reader,SelfSite,0.01946807800975847
P_terror-d6-v3,Self,SelfSite,0.024801196194779607
P_terror-d6-v4,Reader,SelfSite,0.015979683182327342
P_terror-d6-v4,Self,SelfSite,0.016190686646320174
P_ecstasy-d4-v1,Reader,SelfSite,0.00694384791466085
P_ecstasy-d4-v1,Self,SelfSite,0.004010228746949451
P_ecstasy-d4-v2,Reader,SelfSite,0.023495814916736357
P_ecstasy-d4-v2,Self,SelfSite,0.012721557872902522
P_ecstasy-d4-v3,Reader,SelfSite,0.007933323064977849
P_ecstasy-d4-v3,Self,SelfSite,0.012051643189296968
P_ecstasy-d4-v4,Reader,SelfSite,0.0344582185684148
P_ecstasy-d4-v4,Self,SelfSite,0.016287092345653065
P_ecstasy-d5-v1,Reader,SelfSite,0.00837239506593157
P_ecstasy-d5-v1,Self,SelfSite,0.003555558708500328
P_ecstasy-d5-v2,Reader,SelfSite,0.025801394827054125
P_ecstasy-d5-v2,Self,SelfSite,0.026284006494905476
P_ecstasy-d5-v3,Reader,SelfSite,0.02267038664442289
P_ecstasy-d5-v3,Self,SelfSite,0.049116531867877455
P_ecstasy-d5-v4,Reader,SelfSite,0.009308033236632873
P_ecstasy-d5-v4,Self,SelfSite,0.012163353270777222
P_ecstasy-d6-v1,Reader,SelfSite,0.004704101795606874
P_ecstasy-d6-v1,Self,SelfSite,0.011486458692859358
P_ecstasy-d6-v2,Reader,SelfSite,0.036511584829693966
P_ecstasy-d6-v2,Self,SelfSite,0.031905565450887075
P_ecstasy-d6-v3,Reader,SelfSite,0.009483218169285657
P_ecstasy-d6-v3,Self,SelfSite,0.011817687434076518
P_ecstasy-d6-v4,Reader,SelfSite,0.02231811810227402
P_ecstasy-d6-v4,Self,SelfSite,0.004337213858020661
P_loathing-d4-v1,Reader,SelfSite,0.018532860106392768
P_loathing-d4-v1,Self,SelfSite,0.0005647720960588742
P_loathing-d4-v2,Reader,SelfSite,0.022158141798773734
P_loathing-d4-v2,Self,SelfSite,0.018500386410993386
P_loathing-d4-v3,Reader,SelfSite,0.0002784386051324361
P_loathing-d4-v3,Self,SelfSite,0.0016560212922485107
P_loathing-d4-v4,Reader,SelfSite,0.03930619939102087
P_loathing-d4-v4,Self,SelfSite,0.02664431342124196
P_loathing-d5-v1,Reader,SelfSite,0.021707967811261497
P_loathing-d5-v1,Self,SelfSite,0.03032028558416222
P_loathing-d5-v2,Reader,SelfSite,0.02445338163547106
P_loathing-d5-v2,Self,SelfSite,0.03465602979161897
P_loathing-d5-v3,Reader,SelfSite,0.04161152381570066
P_loathing-d5-v3,Self,SelfSite,0.029593737390027464
P_loathing-d5-v4,Reader,SelfSite,0.022454374442623326
P_loathing-d5-v4,Self,SelfSite,0.009543628139908833
P_loathing-d6-v1,Reader,SelfSite,0.016103638540473142
P_loathing-d6-v1,Self,SelfSite,0.009407186510607346
P_loathing-d6-v2,Reader,SelfSite,0.007366824875811417
P_loathing-d6-v2,Self,SelfSite,0.01796591274056869
P_loathing-d6-v3,Reader,SelfSite,0.03127203472800666
P_loathing-d6-v3,Self,SelfSite,0.015729729592166564
P_loathing-d6-v4,Reader,SelfSite,0.0033204315957799935
P_loathing-d6-v4,Self,SelfSite,0.008830432494971063
P_amazement-d4-v1,Reader,SelfSite,0.05157797121888663
P_amazement-d4-v1,Self,SelfSite,0.05535176849223333
P_amazement-d4-v2,Reader,SelfSite,0.0005537820710141972
P_amazement-d4-v2,Self,SelfSite,0.009460410799680297
P_amazement-d4-v3,Reader,SelfSite,0.016389973967710247
P_amazement-d4-v3,Self,SelfSite,0.007144630287221787
P_amazement-d4-v4,Reader,SelfSite,0.04837884733145259
P_amazement-d4-v4,Self,SelfSite,0.05565513974992076
P_amazement-d5-v1,Reader,SelfSite,0.014893516297119547
P_amazement-d5-v1,Self,SelfSite,0.012526320568774452
P_amazement-d5-v2,Reader,SelfSite,0.017884847279442617
P_amazement-d5-v2,Self,SelfSite,0.01587485265034072
P_amazement-d5-v3,Reader,SelfSite,0.024407152287711398
P_amazement-d5-v3,Self,SelfSite,0.030362489655174407
P_amazement-d5-v4,Reader,SelfSite,0.04799055329415136
P_amazement-d5-v4,Self,SelfSite,0.030124380834352316
P_amazement-d6-v1,Reader,SelfSite,0.017834624845161073
P_amazement-d6-v1,Self,SelfSite,0.008336611263793259
P_amazement-d6-v2,Reader,SelfSite,0.01664311501172122
P_amazement-d6-v2,Self,SelfSite,0.026960232318143262
P_amazement-d6-v3,Reader,SelfSite,0.03275045198198967
P_amazement-d6-v3,Self,SelfSite,0.023643736826729267
P_amazement-d6-v4,Reader,SelfSite,0.008783606596595384
P_amazement-d6-v4,Self,SelfSite,0.00909845937881304
P_admiration-d4-v1,Reader,SelfSite,0.026129170085652298
P_admiration-d4-v1,Self,SelfSite,0.011443803232397798
P_admiration-d4-v2,Reader,SelfSite,0.028250827204648665
P_admiration-d4-v2,Self,SelfSite,0.024377811976489916
P_admiration-d4-v3,Reader,SelfSite,0.025375894566909807
P_admiration-d4-v3,Self,SelfSite,0.020214738830024004
P_admiration-d4-v4,Reader,SelfSite,0.01224174959658253
P_admiration-d4-v4,Self,SelfSite,0.00916515768049031
P_admiration-d5-v1,Reader,SelfSite,0.028631214539103667
P_admiration-d5-v1,Self,SelfSite,0.02470605036270257
P_admiration-d5-v2,Reader,SelfSite,0.026322359746104418
P_admiration-d5-v2,Self,SelfSite,0.019281263899716627
P_admiration-d5-v3,Reader,SelfSite,0.009721557190324859
P_admiration-d5-v3,Self,SelfSite,0.01165681100017224
P_admiration-d5-v4,Reader,SelfSite,0.016638529571596727
P_admiration-d5-v4,Self,SelfSite,0.02257899410008868
P_admiration-d6-v1,Reader,SelfSite,0.01678247660700194
P_admiration-d6-v1,Self,SelfSite,0.01580544105816095
P_admiration-d6-v2,Reader,SelfSite,0.020972686597344747
P_admiration-d6-v2,Self,SelfSite,0.020159774383397
P_admiration-d6-v3,Reader,SelfSite,0.026318638560617558
P_admiration-d6-v3,Self,SelfSite,0.04481318844295501
P_admiration-d6-v4,Reader,SelfSite,0.009194971408611252
P_admiration-d6-v4,Self,SelfSite,0.017523677145051764
P_vigilance-d4-v1,Reader,SelfSite,0.007471797692511828
P_vigilance-d4-v1,Self,SelfSite,0.01124745555871165
P_vigilance-d4-v2,Reader,SelfSite,0.03182701970975099
P_vigilance-d4-v2,Self,SelfSite,0.02629149379533935
P_vigilance-d4-v3,Reader,SelfSite,0.01489590327007928
P_vigilance-d4-v3,Self,SelfSite,0.02106586268542543
P_vigilance-d4-v4,Reader,SelfSite,0.0027347432599214017
P_vigilance-d4-v4,Self,SelfSite,0.02284770967295291
P_vigilance-d5-v1,Reader,SelfSite,0.024547855460570034
P_vigilance-d5-v1,Self,SelfSite,0.037625606819682744
P_vigilance-d5-v2,Reader,SelfSite,0.03462315331530963
P_vigilance-d5-v2,Self,SelfSite,0.04380154674762515
P_vigilance-d5-v3,Reader,SelfSite,0.020684120411814888
P_vigilance-d5-v3,Self,SelfSite,0.033638124508523326
P_vigilance-d5-v4,Reader,SelfSite,0.03511090693921304
P_vigilance-d5-v4,Self,SelfSite,0.03343732191277393
P_vigilance-d6-v1,Reader,SelfSite,0.02263581297721906
P_vigilance-d6-v1,Self,SelfSite,0.006362851355254939
P_vigilance-d6-v2,Reader,SelfSite,0.027862735568880304
P_vigilance-d6-v2,Self,SelfSite,0.04253389154984344
P_vigilance-d6-v3,Reader,SelfSite,0.0021876102837072864
P_vigilance-d6-v3,Self,SelfSite,0.007477359182261445
P_vigilance-d6-v4,Reader,SelfSite,0.0293718870411368
P_vigilance-d6-v4,Self,SelfSite,0.03345043588073349
