pair_id,task,site_type,outcome
P_terror-d2-v4,Self,SelfSite,0.0046319876077500766
P_terror-d3-v1,Reader,SelfSite,0.002285950584072438
P_terror-d3-v1,Self,SelfSite,0.013794307104250336
P_terror-d3-v2,Reader,SelfSite,0.04054603999631379
P_terror-d3-v2,Self,SelfSite,0.0008746683151175105
P_terror-d3-v3,Reader,SelfSite,0.029169635749138667
P_terror-d3-v3,Self,SelfSite,0.019876894368221265
P_terror-d3-v4,Reader,SelfSite,0.0005953691681055417
P_terror-d3-v4,Self,SelfSite,0.010532586695997104
P_ecstasy-d1-v1,Reader,SelfSite,0.03622351611089769
P_ecstasy-d1-v1,Self,SelfSite,0.02513614442849388
P_ecstasy-d1-v2,Reader,SelfSite,0.011587039055959814
P_ecstasy-d1-v2,Self,SelfSite,0.006206956755085535
P_ecstasy-d1-v3,Reader,SelfSite,0.0026117826905354136
P_ecstasy-d1-v3,Self,SelfSite,0.006483287903047419
P_ecstasy-d1-v4,Reader,SelfSite,0.014866803761957037
P_ecstasy-d1-v4,Self,SelfSite,0.014434115273019188
P_ecstasy-d2-v1,Reader,SelfSite,0.007890134359859857
P_ecstasy-d2-v1,Self,SelfSite,0.008781524559275944
P_ecstasy-d2-v2,Reader,SelfSite,0.015307451774899228
P_ecstasy-d2-v2,Self,SelfSite,0.010390323045961658
P_ecstasy-d2-v3,Reader,SelfSite,0.01595994073725482
P_ecstasy-d2-v3,Self,SelfSite,0.01025794464003038
P_ecstasy-d2-v4,Reader,SelfSite,0.016819515045757072
P_ecstasy-d2-v4,Self,SelfSite,0.01550388728828267
P_ecstasy-d3-v1,Reader,SelfSite,0.011845301897142946
P_ecstasy-d3-v1,Self,SelfSite,0.018137852562063017
P_ecstasy-d3-v2,Reader,SelfSite,0.014829709422900628
P_ecstasy-d3-v2,Self,SelfSite,0.020555075081583496
P_ecstasy-d3-v3,Reader,SelfSite,0.00012231506411630733
P_ecstasy-d3-v3,Self,SelfSite,0.0005039465950158473
P_ecstasy-d3-v4,Reader,SelfSite,0.011640624609792205
P_ecstasy-d3-v4,Self,SelfSite,0.014158158921149244
P_loathing-d1-v1,Reader,SelfSite,0.01929544234664382
P_loathing-d1-v1,Self,SelfSite,0.03243626295678448
P_loathing-d1-v2,Reader,SelfSite,0.021942597226212168
P_loathing-d1-v2,Self,SelfSite,0.030433300836811394
P_loathing-d1-v3,Reader,SelfSite,0.01565920712478519
P_loathing-d1-v3,Self,SelfSite,0.012352168160479238
P_loathing-d1-v4,Reader,SelfSite,0.01699988425615029
P_loathing-d1-v4,Self,SelfSite,0.022471942164397518
P_loathing-d2-v1,Reader,SelfSite,0.037817020493914555
P_loathing-d2-v1,Self,SelfSite,0.02722210022391991
P_loathing-d2-v2,Reader,SelfSite,0.03157896408991867
P_loathing-d2-v2,Self,SelfSite,0.005849254885498034
P_loathing-d2-v3,Reader,SelfSite,0.03362421316732256
P_loathing-d2-v3,Self,SelfSite,0.0011677560839347123
P_loathing-d2-v4,Reader,SelfSite,0.02326507164931968
P_loathing-d2-v4,Self,SelfSite,0.034820480316289704
P_loathing-d3-v1,Reader,SelfSite,0.023036420912063704
P_loathing-d3-v1,Self,SelfSite,0.029648421510941603
P_loathing-d3-v2,Reader,SelfSite,0.014272385061199433
P_loathing-d3-v2,Self,SelfSite,0.022578106109314655
P_loathing-d3-v3,Reader,SelfSite,0.007460533595258001
P_loathing-d3-v3,Self,SelfSite,0.009156091970962121
P_loathing-d3-v4,Reader,SelfSite,0.01866871090549127
P_loathing-d3-v4,Self,SelfSite,0.027725820705271076
P_amazement-d1-v1,Reader,SelfSite,0.03506818248904775
P_amazement-d1-v1,Self,SelfSite,0.018861656080173983
P_amazement-d1-v2,Reader,SelfSite,0.002807043345046445
P_amazement-d1-v2,Self,SelfSite,0.019302296638617378
P_amazement-d1-v3,Reader,SelfSite,0.0030067710157526406
P_amazement-d1-v3,Self,SelfSite,0.011558470688317612
P_amazement-d1-v4,Reader,SelfSite,0.029891473041650407
P_amazement-d1-v4,Self,SelfSite,0.012677897004991223
P_amazement-d2-v1,Reader,SelfSite,0.005692025585773308
P_amazement-d2-v1,Self,SelfSite,0.005240719263812643
P_amazement-d2-v2,Reader,SelfSite,0.010132450923777014
P_amazement-d2-v2,Self,SelfSite,0.010463864011904356
P_amazement-d2-v3,Reader,SelfSite,0.013121196158664361
P_amazement-d2-v3,Self,SelfSite,0.0014244669225984552
P_amazement-d2-v4,Reader,SelfSite,0.015594155659705677
P_amazement-d2-v4,Self,SelfSite,0.019698560264110654
P_amazement-d3-v1,Reader,SelfSite,0.024158784389918253
P_amazement-d3-v1,Self,SelfSite,0.02573653556795552
P_amazement-d3-v2,Reader,SelfSite,0.008290367929704168
P_amazement-d3-v2,Self,SelfSite,0.0028264926467622686
P_amazement-d3-v3,Reader,SelfSite,0.004120308481188495
P_amazement-d3-v3,Self,SelfSite,0.018985024220634195
P_amazement-d3-v4,Reader,SelfSite,0.01454820893216624
P_amazement-d3-v4,Self,SelfSite,0.011920525774603341
P_admiration-d1-v1,Reader,SelfSite,0.034374028206836105
P_admiration-d1-v1,Self,SelfSite,0.010698505675305725
P_admiration-d1-v2,Reader,SelfSite,0.016865887220944842
P_admiration-d1-v2,Self,SelfSite,0.012775792206979553
P_admiration-d1-v3,Reader,SelfSite,0.014977443065917306
P_admiration-d1-v3,Self,SelfSite,0.018650328644334913
P_admiration-d1-v4,Reader,SelfSite,0.01516278732884313
P_admiration-d1-v4,Self,SelfSite,0.01078242554396347
P_admiration-d2-v1,Reader,SelfSite,0.01314261448014964
P_admiration-d2-v1,Self,SelfSite,0.028228104506476726
P_admiration-d2-v2,Reader,SelfSite,0.0055127433693815675
P_admiration-d2-v2,Self,SelfSite,0.014068854277208054
P_admiration-d2-v3,Reader,SelfSite,0.008051064568380006
P_admiration-d2-v3,Self,SelfSite,0.013770007416817442
P_admiration-d2-v4,Reader,SelfSite,0.017797415534468897
P_admiration-d2-v4,Self,SelfSite,0.01595861027754708
P_admiration-d3-v1,Reader,SelfSite,0.008396626520648987
P_admiration-d3-v1,Self,SelfSite,0.007936975436874327
P_admiration-d3-v2,Reader,SelfSite,0.022001239685383922
P_admiration-d3-v2,Self,SelfSite,0.009638487919445105
P_admiration-d3-v3,Reader,SelfSite,0.014332526179730465
P_admiration-d3-v3,Self,SelfSite,0.016407704094175024
P_admiration-d3-v4,Reader,SelfSite,0.0012858377352102934
P_admiration-d3-v4,Self,SelfSite,0.005866412292193424
P_vigilance-d1-v1,Reader,SelfSite,0.013865140931794251
P_vigilance-d1-v1,Self,SelfSite,0.004062220192277088
P_vigilance-d1-v2,Reader,SelfSite,0.0056766385658493235
P_vigilance-d1-v2,Self,SelfSite,0.006692736507673658
P_vigilance-d1-v3,Reader,SelfSite,0.01360638236310141
P_vigilance-d1-v3,Self,SelfSite,0.012611735581947947
P_vigilance-d1-v4,Reader,SelfSite,0.03648189493335874
P_vigilance-d1-v4,Self,SelfSite,0.02583719451137778
P_vigilance-d2-v1,Reader,SelfSite,0.014829036674854024
P_vigilance-d2-v1,Self,SelfSite,0.01547684032854768
P_vigilance-d2-v2,Reader,SelfSite,0.006345790497752191
P_vigilance-d2-v2,Self,SelfSite,0.010172386923586352
P_vigilance-d2-v3,Reader,SelfSite,0.0027648720767796675
P_vigilance-d2-v3,Self,SelfSite,0.016875918257587053
P_vigilance-d2-v4,Reader,SelfSite,0.02883349751284925
P_vigilance-d2-v4,Self,SelfSite,0.017656253461424853
P_vigilance-d3-v1,Reader,SelfSite,0.0003857601105448083
P_vigilance-d3-v1,Self,SelfSite,0.010021341364390146
P_vigilance-d3-v2,Reader,SelfSite,0.024247098490703944
P_vigilance-d3-v2,Self,SelfSite,0.0027813615638159206
P_vigilance-d3-v3,Reader,SelfSite,0.010417798748767915
P_vigilance-d3-v3,Self,SelfSite,0.011033179522863534
P_vigilance-d3-v4,Reader,SelfSite,0.006503515209877797
P_vigilance-d3-v4,Self,SelfSite,0.0038101649430064555
P_rage-d4-v1,Reader,SelfSite,0.026847258743341484
P_rage-d4-v1,Self,SelfSite,0.002158373942065417
P_rage-d4-v2,Reader,SelfSite,0.03877251123030501
P_rage-d4-v2,Self,SelfSite,0.01677727132262241
P_rage-d4-v3,Reader,SelfSite,0.0009722918909433886
P_rage-d4-v3,Self,SelfSite,0.003783641387436809
P_rage-d4-v4,Reader,SelfSite,0.020436971707186835
P_rage-d4-v4,Self,SelfSite,0.0031411276635280316
P_rage-d5-v1,Reader,SelfSite,0.017216913341668416
P_rage-d5-v1,Self,SelfSite,0.0044786897029718276
P_rage-d5-v2,Reader,SelfSite,0.0332204250282353
P_rage-d5-v2,Self,SelfSite,0.03415759087295234
P_rage-d5-v3,Reader,SelfSite,0.030714966712916958
P_rage-d5-v3,Self,SelfSite,0.0035592447659551496
P_rage-d5-v4,Reader,SelfSite,0.015908996222763427
P_rage-d5-v4,Self,SelfSite,0.01663431035383045
P_rage-d6-v1,Reader,SelfSite,0.009004952721698656
P_rage-d6-v1,Self,SelfSite,0.01715895872576878
P_rage-d6-v2,Reader,SelfSite,0.03238109966223757
P_rage-d6-v2,Self,SelfSite,0.03168932892415821
P_rage-d6-v3,Reader,SelfSite,0.030233866046861735
P_rage-d6-v3,Self,SelfSite,0.03552750995747367
P_rage-d6-v4,Reader,SelfSite,0.03625103501215099
P_rage-d6-v4,Self,SelfSite,0.0351332979087684
P_grief-d4-v1,Reader,SelfSite,0.014789208534791598
P_grief-d4-v1,Self,SelfSite,0.0074752169390741585
P_grief-d4-v2,Reader,SelfSite,0.0070629130075667845
P_grief-d4-v2,Self,SelfSite,0.010680766267663344
P_grief-d4-v3,Reader,SelfSite,0.013379238915372405
P_grief-d4-v3,Self,SelfSite,0.01122951505190617
P_grief-d4-v4,Reader,SelfSite,0.011373623431132351
P_grief-d4-v4,Self,SelfSite,0.012651989371055272
P_grief-d5-v1,Reader,SelfSite,0.010731212799138135
P_grief-d5-v1,Self,SelfSite,0.015572691804139005
P_grief-d5-v2,Reader,SelfSite,0.0013893014657906377
P_grief-d5-v2,Self,SelfSite,0.013297894732096083
P_grief-d5-v3,Reader,SelfSite,0.01484543194750021
P_grief-d5-v3,Self,SelfSite,0.02173118627505577
P_grief-d5-v4,Reader,SelfSite,0.002656355247015796
P_grief-d5-v4,Self,SelfSite,0.01626259386873663
P_grief-d6-v1,Reader,SelfSite,0.0334377109019619
P_grief-d6-v1,Self,SelfSite,0.02662314607527083
P_grief-d6-v2,Reader,SelfSite,0.004477143368259995
P_grief-d6-v2,Self,SelfSite,0.0008819492945271179
P_grief-d6-v3,Reader,SelfSite,0.023276213706045823
P_grief-d6-v3,Self,SelfSite,5.8548472963160236e-05
P_grief-d6-v4,Reader,SelfSite,0.03260175824833622
P_grief-d6-v4,Self,SelfSite,0.03591049014399239
P_terror-d4-v1,Reader,SelfSite,0.03508029536497448
P_terror-d4-v1,Self,SelfSite,0.019112857219997448
P_terror-d4-v2,Reader,SelfSite,0.020088622302613324
P_terror-d4-v2,Self,SelfSite,0.028036147545818402
P_terror-d4-v3,Reader,SelfSite,0.0014963945760460007
P_terror-d4-v3,Self,SelfSite,0.015006837989775867
P_terror-d4-v4,Reader,SelfSite,0.028264888904414143
P_terror-d4-v4,Self,SelfSite,0.004527530743521524
P_terror-d5-v1,Reader,SelfSite,0.04404907443032613
P_terror-d5-v1,Self,SelfSite,0.03207496976041657
P_terror-d5-v2,Reader,SelfSite,0.026473460925239056
P_terror-d5-v2,Self,SelfSite,0.013335267054864097
P_terror-d5-v3,Reader,SelfSite,0.02551177005191896
P_terror-d5-v3,Self,SelfSite,0.00033493166576992195
P_terror-d5-v4,Reader,SelfSite,0.034393743956349976
P_terror-d5-v4,Self,SelfSite,0.03131152357618694
P_terror-d6-v1,Reader,SelfSite,0.030231935215620176
P_terror-d6-v1,Self,SelfSite,0.009267319619841174
P_terror-d6-v2,Reader,SelfSite,0.027989546919800823
P_terror-d6-v2,Self,SelfSite,0.0345790495139604
P_terror-d6-v3,Reader,SelfSite,0.021940675073752303
P_terror-d6-v3,Self,SelfSite,0.009920280475388843
P_terror-d6-v4,Reader,SelfSite,0.036059574169563735
P_terror-d6-v4,Self,SelfSite,0.03725796283088911
P_ecstasy-d4-v1,Reader,SelfSite,0.01089978775360212
P_ecstasy-d4-v1,Self,SelfSite,0.00604289661098889
P_ecstasy-d4-v2,Reader,SelfSite,0.034391923009439385
P_ecstasy-d4-v2,Self,SelfSite,0.011648317889420667
P_ecstasy-d4-v3,Reader,SelfSite,0.038046944511001435
P_ecstasy-d4-v3,Self,SelfSite,0.005284030186375688
P_ecstasy-d4-v4,Reader,SelfSite,0.015848686073178797
P_ecstasy-d4-v4,Self,SelfSite,0.017899547774312907
P_ecstasy-d5-v1,Reader,SelfSite,0.010323367464168065
P_ecstasy-d5-v1,Self,SelfSite,0.035981828854305675
P_ecstasy-d5-v2,Reader,SelfSite,0.01850690129408239
P_ecstasy-d5-v2,Self,SelfSite,0.014866139847300452
P_ecstasy-d5-v3,Reader,SelfSite,0.0013010410319038712
P_ecstasy-d5-v3,Self,SelfSite,0.0008666235595997662
P_ecstasy-d5-v4,Reader,SelfSite,0.018468862915426598
P_ecstasy-d5-v4,Self,SelfSite,0.011375534578285773
P_ecstasy-d6-v1,Reader,SelfSite,0.02644937713542106
P_ecstasy-d6-v1,Self,SelfSite,0.017822824477583765
P_ecstasy-d6-v2,Reader,SelfSite,0.020855913895554856
P_ecstasy-d6-v2,Self,SelfSite,0.012210078986675477
P_ecstasy-d6-v3,Reader,SelfSite,0.008556008525200554
P_ecstasy-d6-v3,Self,SelfSite,0.016081304462072232
P_ecstasy-d6-v4,Reader,SelfSite,0.041358680568832185
P_ecstasy-d6-v4,Self,SelfSite,0.030293924168144137
P_loathing-d4-v1,Reader,SelfSite,0.03654304863508928
P_loathing-d4-v1,Self,SelfSite,0.024939507335613786
P_loathing-d4-v2,Reader,SelfSite,0.0340906378707273
P_loathing-d4-v2,Self,SelfSite,0.01636323140916396
P_loathing-d4-v3,Reader,SelfSite,0.029497634550353258
P_loathing-d4-v3,Self,SelfSite,0.008485433132303655
P_loathing-d4-v4,Reader,SelfSite,0.02832537164374127
P_loathing-d4-v4,Self,SelfSite,0.009681504489069681
P_loathing-d5-v1,Reader,SelfSite,0.014332922533510706
P_loathing-d5-v1,Self,SelfSite,0.013481758858388648
P_loathing-d5-v2,Reader,SelfSite,0.002237269793685215
P_loathing-d5-v2,Self,SelfSite,0.013182671212312869
P_loathing-d5-v3,Reader,SelfSite,0.03754202995019762
P_loathing-d5-v3,Self,SelfSite,0.038967414787785426
P_loathing-d5-v4,Reader,SelfSite,0.018846931742740658
P_loathing-d5-v4,Self,SelfSite,0.021536657430695882
P_loathing-d6-v1,Reader,SelfSite,0.0007547167212322847
P_loathing-d6-v1,Self,SelfSite,0.016740798803542845
P_loathing-d6-v2,Reader,SelfSite,0.01659972139528021
P_loathing-d6-v2,Self,SelfSite,0.007669229855308934
P_loathing-d6-v3,Reader,SelfSite,0.02541237282138953
P_loathing-d6-v3,Self,SelfSite,0.00695406235711582
P_loathing-d6-v4,Reader,SelfSite,0.029030415170814283
P_loathing-d6-v4,Self,SelfSite,0.036367958677545165
P_amazement-d4-v1,Reader,SelfSite,0.01487989145358437
P_amazement-d4-v1,Self,SelfSite,0.013278420737429464
P_amazement-d4-v2,Reader,SelfSite,0.0012615979385319775
P_amazement-d4-v2,Self,SelfSite,0.005441948556601517
P_amazement-d4-v3,Reader,SelfSite,0.030688282468730677
P_amazement-d4-v3,Self,SelfSite,0.011115251516166325
P_amazement-d4-v4,Reader,SelfSite,0.017827558456044557
P_amazement-d4-v4,Self,SelfSite,0.018829982947077717
P_amazement-d5-v1,Reader,SelfSite,0.017051206559075105
P_amazement-d5-v1,Self,SelfSite,0.014843842898849324
P_amazement-d5-v2,Reader,SelfSite,0.0175076904086664
P_amazement-d5-v2,Self,SelfSite,0.0020113524259741666
P_amazement-d5-v3,Reader,SelfSite,0.017625032794403417
P_amazement-d5-v3,Self,SelfSite,0.017630691922350117
P_amazement-d5-v4,Reader,SelfSite,0.010498892981784635
P_amazement-d5-v4,Self,SelfSite,0.01207154220817408
P_amazement-d6-v1,Reader,SelfSite,0.024305235827957183
P_amazement-d6-v1,Self,SelfSite,0.005096032639904102
P_amazement-d6-v2,Reader,SelfSite,0.0010169361365415241
P_amazement-d6-v2,Self,SelfSite,0.005613120950415329
P_amazement-d6-v3,Reader,SelfSite,0.003500300386063415
P_amazement-d6-v3,Self,SelfSite,0.006441415892797231
P_amazement-d6-v4,Reader,SelfSite,0.01886212036403556
P_amazement-d6-v4,Self,SelfSite,0.02420361400408222
P_admiration-d4-v1,Reader,SelfSite,0.015829043407713073
P_admiration-d4-v1,Self,SelfSite,0.012795030190222434
P_admiration-d4-v2,Reader,SelfSite,0.029216427584277227
P_admiration-d4-v2,Self,SelfSite,0.029833047738427432
P_admiration-d4-v3,Reader,SelfSite,0.001364246368419586
P_admiration-d4-v3,Self,SelfSite,0.001148850255870748
P_admiration-d4-v4,Reader,SelfSite,0.004697704100752098
P_admiration-d4-v4,Self,SelfSite,0.005489426125657282
P_admiration-d5-v1,Reader,SelfSite,0.014011631124331458
P_admiration-d5-v1,Self,SelfSite,0.010898716229699623
P_admiration-d5-v2,Reader,SelfSite,0.012384470754775556
P_admiration-d5-v2,Self,SelfSite,0.016105660651248854
P_admiration-d5-v3,Reader,SelfSite,0.0059444753651405335
P_admiration-d5-v3,Self,SelfSite,0.014891669720141998
P_admiration-d5-v4,Reader,SelfSite,0.010482873061318898
P_admiration-d5-v4,Self,SelfSite,0.007323727164659566
P_admiration-d6-v1,Reader,SelfSite,0.010937751393084838
P_admiration-d6-v1,Self,SelfSite,0.010703321062456084
P_admiration-d6-v2,Reader,SelfSite,0.02069834895354372
P_admiration-d6-v2,Self,SelfSite,0.011479358248492666
P_admiration-d6-v3,Reader,SelfSite,0.035636981573633264
P_admiration-d6-v3,Self,SelfSite,0.015779600663244686
P_admiration-d6-v4,Reader,SelfSite,0.02709801015635449
P_admiration-d6-v4,Self,SelfSite,0.02474741554444826
P_vigilance-d4-v1,Reader,SelfSite,0.006571812938133803
P_vigilance-d4-v1,Self,SelfSite,0.007463573599998163
P_vigilance-d4-v2,Reader,SelfSite,0.0038222175772748557
P_vigilance-d4-v2,Self,SelfSite,0.0010637219569442635
P_vigilance-d4-v3,Reader,SelfSite,0.02030352165106919
P_vigilance-d4-v3,Self,SelfSite,0.009968993186817876
P_vigilance-d4-v4,Reader,SelfSite,0.030947082932735626
P_vigilance-d4-v4,Self,SelfSite,0.007287400411436273
P_vigilance-d5-v1,Reader,SelfSite,0.048394672639157754
P_vigilance-d5-v1,Self,SelfSite,0.0015037636744947847
P_vigilance-d5-v2,Reader,SelfSite,0.023557367745210556
P_vigilance-d5-v2,Self,SelfSite,0.01881966649073341
P_vigilance-d5-v3,Reader,SelfSite,0.01333430113117462
P_vigilance-d5-v3,Self,SelfSite,0.021566586329190507
P_vigilance-d5-v4,Reader,SelfSite,0.030592765723018722
P_vigilance-d5-v4,Self,SelfSite,0.018302545340737275
P_vigilance-d6-v1,Reader,SelfSite,0.025500680685168753
P_vigilance-d6-v1,Self,SelfSite,0.014442785311402417
P_vigilance-d6-v2,Reader,SelfSite,0.018232870392153266
P_vigilance-d6-v2,Self,SelfSite,0.006747522775908621
P_vigilance-d6-v3,Reader,SelfSite,0.009042227080366949
P_vigilance-d6-v3,Self,SelfSite,0.013533690982798774
P_vigilance-d6-v4,Reader,SelfSite,0.0010807281230338361
P_vigilance-d6-v4,Self,SelfSite,0.0079292365632595
