id,text,human_writer_v,human_writer_a,human_writer_d,human_reader_v,human_reader_a,human_reader_d,w_ev,w_ea,w_ed,w_gv,w_ga,w_gd,w_p555,r_ev,r_ea,r_ed,r_gv,r_ga,r_gd,r_p555,s_ev,s_ea,s_ed,s_gv,s_ga,s_gd,s_p555
NWF1_857_1014,"When you use the attractive wrapping paper and gift tags, you will be helping us spread the word about saving America’s wildlife treasures and their habitat.",3.2,3.0,3.0,3.4,3.6,3.2,3.587754001184586,3.929372866463611,4.097687540500665,1,1,1,0.004217185749255817,2.685853254592926,3.683667686415555,3.5324150815607247,1,1,1,0.002926330442686267,3.903373937712505,4.361767965546846,4.472210279393017,1,1,1,0.004903231884275063
NYTnewswire1_1458_1558,"""He's a good defender, he has a good arm, he plays the tough right-field position and plays it well.",3.2,3.0,3.0,3.8,3.4,3.6,3.7125874319864502,3.8542419870562616,3.9384698453734197,1,1,1,0.004384700395838749,3.3562996252908954,3.5731416693022346,3.657701312317231,1,1,1,0.0041161457581909665,4.1422471052083765,4.336373237622471,4.453362174828847,1,1,1,0.004735852552301977
NYTnewswire1_2864_3021,"Bengie is expected to be activated from the disabled list today, giving the Angels both Molina brothers on the active major-league roster for the first time.",3.17,3.0,3.0,3.0,3.2,3.0,3.0165352130392424,3.745200648065895,3.791435938357575,1,1,1,0.003278211344945434,2.3707077379869137,3.624486956432934,3.389227222686698,1,1,1,0.0022196720220680785,3.3390408796067645,4.123577528985075,4.13464456564363,1,1,1,0.004352970591313795
NYTnewswire1_3994_4055,"""I understand baseball moves, I've been through this before,""",3.0,3.0,3.4,3.2,3.2,3.4,3.308362828592534,3.7563199343621694,3.738348414023175,1,1,1,0.0033987588518611185,3.4016214087882566,3.6314332177699606,3.6022833387159343,1,1,1,0.003512320620560472,4.067277504602634,4.138401090216011,4.264738518177744,1,1,1,0.0047315995625410966
NYTnewswire1_3994_4118,"""I understand baseball moves, I've been through this before,"" said Fabregas, who is headed for his eighth major-league team.",3.4,3.2,3.4,3.2,3.2,3.2,2.7619489053940733,3.22486014972364,3.2576072933013736,1,1,1,0.002658146528457356,2.064442442389593,2.9020639176758483,2.7428778423805813,1,1,1,0.0013181928409241733,3.160256838642429,3.7259151812591744,3.762060613676951,1,1,1,0.003709990690265916
NYTnewswire2_1494_1595,"The French ice dancers, Marina Anissina and Gwendal Peizerat, later won the gold over a Russian team.",3.2,3.0,3.0,3.0,3.0,3.0,3.201126268983582,3.802060386494431,3.768285229569095,1,1,1,0.0034570127145589795,2.409461333180688,3.348930863197798,3.296353155538398,1,1,1,0.002230809534226335,3.785335959441406,4.297664374983169,4.327909828520455,1,1,1,0.004330784114755106
NYTnewswire2_1991_2199,"If convicted of the charges against him -- conspiracy to commit wire fraud and conspiracy to commit bribery, both felonies _ Tokhtakhounov faces maximum prison time of 10 years and a fine of $500,000 or more.",3.0,3.2,3.4,2.4,3.0,3.2,1.9993741286698217,3.2434586474989566,3.207956992202416,1,1,1,0.001411127099918169,1.6754227542918865,2.8349133649344487,2.699743125635418,1,1,1,0.00085663289619216,2.7975147800406703,3.788628870105181,3.939588471140573,1,1,1,0.003645363933297075
NYTnewswire2_3988_4070,"""She's a scapegoat and a target of a corrupt system and was unfairly singled out.""",2.33,3.33,2.67,2.33,3.33,3.67,3.229461410624009,3.7542373821446766,3.82942023514953,1,1,1,0.0025693401497962343,3.039561107439175,3.477157387001572,3.5350755393400677,1,1,1,0.002641862584204968,3.723077141910138,4.255107793122375,4.308968786338536,1,1,1,0.0034396066540746187
NYTnewswire2_4359_4601,"Since the collapse of the Soviet Union, he has been implicated in arms trading and Russian art smuggling, and in the Russian news media he was accused of complicity in a plot to extort $10 million from the head of a Russian sports foundation.",2.33,3.0,3.17,2.8,2.8,2.4,2.9398376393210492,3.8686482392839308,3.9822646887536517,1,1,1,0.0023591943017028313,2.347257580608443,3.337281147624564,3.436006667823282,1,1,1,0.0016965864566890402,3.539402881917765,4.300392498166258,4.540686532195817,1,1,1,0.0034053413665856257
NYTnewswire2_5856_5975,"The second mobster told Tokhtakhounov that the federation official ""is close to us -- he is a good guy, he will do it.""",3.0,3.0,3.0,3.0,3.2,3.6,2.8300236947022883,3.4870366990872323,3.583552608912368,1,1,1,0.0025972255664322773,2.414480543692232,3.393239678143086,3.241645524192118,1,1,1,0.0023349482319735214,3.631944464350168,4.043088255125314,4.1260040777470195,1,1,1,0.003566478105669923
NYTnewswire2_6622_6674,"He added: ""Everything is going the way you need it.""",3.33,3.0,3.67,3.33,2.67,3.33,2.5192090005060788,3.37659317729477,3.3575968635613704,1,1,1,0.0025659643986037355,2.266320541275312,3.055003776640511,3.011391115196861,1,1,1,0.00195752735677215,3.6835482096129764,3.958083815753764,4.128328243650356,1,1,1,0.0049645383629809865
NYTnewswire2_6918_6974,"""one is ours, and the other our friends will give them.""",3.2,2.8,3.6,3.0,3.0,3.0,3.535020357048961,3.9545184918070095,4.036296179198608,1,1,1,0.003324668374680658,3.806040939686375,3.84876849129027,3.960999999190699,1,1,1,0.003984428209891716,4.405775940497431,4.364049258322032,4.615833924290933,1,1,1,0.004366174864898391
NYTnewswire2_7262_7308,"""The French have nothing but the ice dancing,""",3.0,2.67,3.0,3.0,3.0,3.25,3.8265724676861477,3.957859996005157,4.030752465386789,1,1,1,0.004517903336420167,3.595004347981691,3.7271239038564703,3.820630963433225,1,1,1,0.004170797665973862,4.092592461013021,4.202634693357837,4.346919102947237,1,1,1,0.005127417376996912
NYTnewswire2_8918_8994,"""This is a criminal act and it certainly puts things in a different league,""",2.2,3.0,3.4,1.8,3.2,2.4,3.275940815552691,3.7525712375602964,3.783232599541356,1,1,1,0.0035765528063216173,3.0064710332258544,3.5507891363579116,3.5071368380429098,1,1,1,0.003351821697068001,3.6905402064009847,4.094092691189794,4.140501553612374,1,1,1,0.004536429781420394
NYTnewswire2_8918_9007,"""This is a criminal act and it certainly puts things in a different league,"" Howard said.",3.0,3.0,3.33,2.67,3.33,3.33,2.969045714974073,3.565574666826504,3.589610475702104,1,1,1,0.003270200981333045,2.372087405502032,3.1856250505137655,3.1168943875140176,1,1,1,0.0023039574186370726,3.237930445673971,3.9412013040546214,3.9368441675187666,1,1,1,0.004631554475039904
NYTnewswire3_2341_2568,"In remarks during a ribbon-cutting ceremony here on Wednesday, Gov. George E. Pataki said he expected the facility to generate thousands more jobs in the Hudson Valley area for contractors and suppliers catering to the factory.",3.0,2.6,3.0,3.0,3.0,3.0,2.9069163808903884,3.5867621622902908,3.5684592041967984,1,1,1,0.002792852316559497,2.3103964478530923,3.239870329390008,3.0733959797552624,1,1,1,0.0014563384494464353,3.444745354541709,4.073741520895608,4.220414744217869,1,1,1,0.0039998160534336314
NYTnewswire3_2569_2669,"He praised IBM for being ""a critical partner in our economic development efforts"" in New York state.",3.2,3.2,3.2,3.4,3.0,3.2,3.204745398582624,3.761314930119478,3.844200590063052,1,1,1,0.0034045586946204885,2.4362594787658276,3.2360535468086726,3.233622886157655,1,1,1,0.002192499116821866,3.6490396986672424,4.2023346551744805,4.297606763704658,1,1,1,0.004676636209953319
NYTnewswire3_4024_4146,"""The diversity is the big difference with this plant,"" said Richard Doherty, president of Envisioneering, a research firm.",3.0,2.8,3.0,3.0,2.8,3.2,3.314356100948497,3.637125491435543,3.794914632735888,1,1,1,0.005093197504968672,2.5297486323801976,3.3353755815550303,3.306031216038572,1,1,1,0.003237146840679693,3.465012719266052,4.107039674250959,4.174912166981263,1,1,1,0.005543200819317588
NYTnewswire3_4870_4993,"Human operators are there to monitor the systems, catch errors and fine-tune the production process for maximum efficiency.",3.2,3.2,3.6,3.2,2.8,3.4,3.585041565332951,3.9465865148225254,4.053273779997639,1,1,1,0.004351259587414285,3.385765156304488,3.6867573323907807,3.8439009776981976,1,1,1,0.003975449262030904,4.2121100682401815,4.286841278559235,4.53730973786449,1,1,1,0.0056436957453790335
NYTnewswire3_5361_5401,They look more like workers in a bakery.,3.0,2.67,3.0,2.8,3.2,3.2,3.6281723906356307,3.813176521961441,3.969821029845364,1,1,1,0.0038161378828325218,3.023947316022725,3.521897635414412,3.5266547589573367,1,1,1,0.00292139289980624,4.1837456922722795,4.1770024467646,4.316168854945994,1,1,1,0.0053417102982448355
NYTnewswire3_5407_5507,"Yes, said Richard Brilla, director of the new facility, ""but the donuts are a lot more costly here.""",2.6,3.2,3.0,3.2,2.8,3.4,2.6829524293364164,3.3227245416069713,3.353916409280871,1,1,1,0.0023399640419248195,2.398124429002755,3.0538982135527584,3.131231475553763,1,1,1,0.0020267527740632976,3.28027771127892,3.8647749320061093,4.009374671048893,1,1,1,0.003300480059238259
NYTnewswire4_1836_1881,"""and that's a big motivational factor for us.",3.6,3.0,3.2,3.0,2.8,2.8,4.117892788156757,4.217271511102218,4.392480977670721,1,1,1,0.0037536849898526224,3.91260477497077,4.0405577975439035,4.251408929203638,1,1,1,0.0032155565641859324,4.609081403057406,4.5073494482289576,4.792223410383577,1,1,1,0.0047725574844849385
NYTnewswire4_2915_2979,"""It gets a little fake when you have billboards and a campaign,""",2.8,3.0,2.8,2.5,3.17,3.0,3.22647086114752,3.6538921742000574,3.5965831821827265,1,1,1,0.003848271249008634,2.851012707355613,3.366130078644236,3.2575588691871857,1,1,1,0.0032218264177357675,3.7914345730679386,4.029821006250542,4.031500017789938,1,1,1,0.005338322845127908
NYTnewswire4_3569_3727,"""The people of Miami and the people of the University of Florida wanted us to have it for a long time, but it wasn't going to happen with the 11-game format.""",3.0,2.8,3.2,2.0,3.0,3.0,2.922617652733905,3.8372318904259295,3.7473595913536517,1,1,1,0.003485309384641779,2.892043070307512,3.556303242514982,3.507870263017405,1,1,1,0.003463973017558047,3.6424179696590016,4.213574477755888,4.346514944574696,1,1,1,0.004830207037795157
NYTnewswire4_3936_3992,Karen Rosen writes for The Atlanta Journal-Constitution.,3.0,3.0,3.0,3.0,3.0,3.2,3.6338286783683893,3.674328005551048,3.8681894130711263,1,1,1,0.005360892949434436,3.035105960540979,3.4700991743719207,3.5796548035457385,1,1,1,0.0036610189160518492,4.310223132683392,4.1770066121250675,4.3861562323163135,1,1,1,0.006683994873933267
NYTnewswire5_1109_1261,"HOW TO SELECT As the gourd ripens, its color changes from near white-pale green to vivid green, often flecked with yellow, and eventually bright orange.",3.0,3.0,3.0,3.0,3.2,3.2,2.698795286091708,3.484132760964693,3.4957738087591643,1,1,1,0.0032773691830607905,2.287142458087007,2.987986928458285,3.0555632234667436,1,1,1,0.0023941937912041814,3.6767512808017067,3.9591536661276816,4.165878276339482,1,1,1,0.0058307875103892235
NYTnewswire5_1704_1833,"They are frequently blanched or salted and left to macerate for up to an hour, then rinsed and patted dry to tame the bitterness.",3.0,2.5,3.0,2.8,3.2,3.2,3.0176723480305725,3.607252989612943,3.623668530693642,1,1,1,0.00399120662763461,2.461323528986329,3.307793060070961,3.1538659069868986,1,1,1,0.0031909519450988673,3.938371590716323,4.260505402702906,4.299905912856438,1,1,1,0.005843336897695256
NYTnewswire5_418_590,"SAN FRANCISCO -- A staple of Chinese and Indian cooking, these gourds (botanically, Momordica charantia) with skin like toads grow on climbing vines that can reach 12 feet.",3.2,3.2,3.0,3.0,3.0,3.0,2.7507725417086015,3.4557400320992295,3.4264246528411406,1,1,1,0.0031307971185775972,2.0785596643814697,2.9186052655053514,2.7982662475341558,1,1,1,0.0016284963935003654,3.407670637355999,3.811120863142071,3.896772197131812,1,1,1,0.0053501318636822144
NYTnewswire6_3038_3186,"That may well be the best-known kitchen in America, since it became the site of the ""French Chef"" television programs, which started airing in 1962.",3.0,3.0,3.0,3.0,2.67,3.33,2.6027040699188353,3.4172957627169915,3.541595010623977,1,1,1,0.003111807921992608,1.9637737863799007,2.9806779465812703,2.9900325497995475,1,1,1,0.00158723950518502,3.2114326196701732,3.8167938977974685,4.0201234436648825,1,1,1,0.00428863598372341
NYTnewswire6_3925_4055,"As reinstalled in Washington, the kitchen should be as we all remember it from countless TV shows, ""right down to the toothpicks.""",3.0,3.2,3.2,3.0,3.0,3.4,3.548802066821524,3.6368679397734516,3.6993934256864662,1,1,1,0.004992680912946476,3.09328368117612,3.554102453656795,3.4176211786118835,1,1,1,0.004284519808426694,4.1095171783855164,4.310723715493751,4.3058791366918925,1,1,1,0.005516929588834393
NYTnewswire6_4061_4155,Child will go to the capital for the debut of the exhibit right after the Maine birthday bash.,3.0,3.0,3.2,3.2,3.2,2.8,3.3091170745769367,3.974596164293864,4.0147969932229195,1,1,1,0.00298771969980182,3.032640673472727,3.7466353313792977,3.7354240683860267,1,1,1,0.002744202961537735,3.88691785929015,4.4265531430451786,4.507844299657359,1,1,1,0.0045431548198344995
NYTnewswire6_6102_6213,"But since it's the middle of summer, I am adding fresh corn to it"" -- plus a dollop of caviar for good measure.",3.6,3.4,3.0,3.25,2.75,3.0,3.2284106015240157,3.6279273492781448,3.692417612485964,1,1,1,0.004573363631801749,2.551494735133579,3.4406744970132195,3.230865752784633,1,1,1,0.003443826219099201,4.086051671931995,4.331781738531131,4.366864921980524,1,1,1,0.00646705906061649
NYTnewswire6_6219_6376,"In the same vein, Gras is tweaking her salade nicoise, and Jeanminette is adapting her mousse au chocolat to become a spectacular six-layer pecan marjolaine.",2.6,3.0,2.6,3.4,3.2,3.0,3.53942618311471,3.98142156110644,4.1062648566130155,1,1,1,0.005020838551606117,2.916463761112027,3.6743825615215613,3.6459402180389584,1,1,1,0.0036203161300727444,4.244276225217288,4.641861172256862,4.735631466266332,1,1,1,0.006792510599499762
NYTnewswire6_6946_6961,Words of wisdom,3.33,3.33,3.67,3.2,2.8,3.2,4.3729420543348,4.069977649697806,4.276865754886156,1,1,1,0.005611948482056854,3.862956565949986,3.7695627733477477,3.9276086281145988,1,1,1,0.004624965529746676,4.311031102132301,4.252924808636324,4.4664967001391265,1,1,1,0.006261352547028084
NYTnewswire6_7465_7476,No snacking,2.6,3.0,4.0,2.8,3.0,3.0,4.181951963607107,4.166266763086208,4.308605684189072,1,1,1,0.00478232002892687,3.8834733902841574,3.960787058019976,4.067022945046164,1,1,1,0.004676499752495312,4.42562486738823,4.511386582304562,4.690397139134733,1,1,1,0.006009886465674005
NYTnewswire6_7639_7771,It's easy to imagine what Bay Area chefs like Alice Waters or Michael Mina might have to say about Julia Child on her 90th birthday.,3.25,2.75,3.5,2.8,2.6,3.0,3.1335961716219636,3.5096511526544925,3.5572228967456283,1,1,1,0.0045344560257624565,2.3577889534318275,3.255357187824793,3.0345624510933473,1,1,1,0.002675798938652071,3.4042692113216417,3.9317285546412752,3.8927734411755273,1,1,1,0.00497215607507753
NYTnewswire7_2098_2262,"The NMFS estimates that in 2000, more than 16,000 tons of Chilean seabass were legally caught from an internationally regulated harvest area in the Antarctic Ocean.",2.8,2.8,3.2,2.6,3.6,3.4,2.9907205236236165,3.9227224497000197,3.936062519115469,1,1,1,0.003351970870867198,2.430062430495454,3.3455438293991175,3.4404428784189784,1,1,1,0.0022381448362887323,3.7500228467663557,4.195600467844182,4.498369237354719,1,1,1,0.005164075191515613
NYTnewswire7_3260_3393,"""We are also taking a real hard look currently at almost all species of shark, though we haven't made a formal statement about that.""",3.0,3.0,3.33,3.0,3.0,3.0,3.678906332852516,3.950403738391079,4.138267974523373,1,1,1,0.004370139211476805,3.1206347957479856,3.8110392172778065,3.922528538683468,1,1,1,0.003790799764850188,3.9894654488038257,4.4946837570516855,4.636567387016022,1,1,1,0.004512806499309698
NYTnewswire7_3399_3483,"Whole Foods Markets, with 133 stores nationwide, also does not sell Chilean seabass.",3.0,3.0,3.0,2.33,2.67,3.0,3.3248022370720056,3.9391581193968674,4.000029676649191,1,1,1,0.003910022349491145,2.458067199278315,3.466386646746275,3.383234049352946,1,1,1,0.0022995581750744234,3.6033273748536834,4.258313577614683,4.3045746332923756,1,1,1,0.005968140461675738
NYTnewswire7_5346_5447,"In 2000 and 2001, the Packard Foundation awarded $26 million in marine fisheries conservation grants.",3.2,3.0,3.4,3.8,3.0,3.0,2.931193273897895,3.6252878597436746,3.690642379051626,1,1,1,0.002796057584925765,2.3388238918205966,3.0035721099135575,3.1323586617134467,1,1,1,0.001666681222183819,3.517982412351968,4.022016366888218,4.168437808616661,1,1,1,0.004659083038822729
NYTnewswire8_3131_3288,"""Making sure that practicing psychologists are giving patients interventions based on the best available psychological science should be the APA's priority,""",3.0,3.4,3.2,3.4,3.2,3.6,3.2163522313223774,3.633125079445188,3.737049539006425,1,1,1,0.0049276158382276945,2.859569744096013,3.381380117347274,3.545536750717404,1,1,1,0.003970103741468996,4.122989766257147,4.28467422353328,4.471835344807701,1,1,1,0.006282913963968747
NYTnewswire8_3131_3402,"""Making sure that practicing psychologists are giving patients interventions based on the best available psychological science should be the APA's priority,"" argues Emory University's Scott Lilienfeld, president of the Society for a Science of Clinical Psychology (SSCP).",3.5,3.0,3.0,3.2,3.2,3.0,3.149869115940957,3.5832953275971704,3.7287670082434583,1,1,1,0.004721465412130954,2.578555461250613,3.154717787818691,3.242200796985695,1,1,1,0.0029600060878320505,3.5798433871606723,3.937177196584479,4.195393059325175,1,1,1,0.006046058909108939
NYTnewswire8_3409_3535,"More than any philosophical betrayal of psychology, RxP opponents fear that the movement will undermine the science they love.",2.6,3.0,2.8,2.2,3.4,2.8,3.0170175547223534,3.4619189741542753,3.6493182847353602,1,1,1,0.00473300683356243,2.573535503125472,3.1434319719223356,3.3547471220378435,1,1,1,0.0034286696989945576,3.5573358376696342,3.950014130582122,4.246032855252153,1,1,1,0.00562235436511876
NYTnewswire8_3536_3743,"They believe that if prescriptive authority becomes the norm, biomedical requirements will inevitably seep into the psychology curriculum, at the expense of traditional psychological science and methodology.",3.0,3.0,3.0,3.0,3.0,3.0,3.2070788008854634,3.727190403379025,3.911605142795112,1,1,1,0.003282996685590167,2.2794519341508126,3.3526686435036144,3.3744513678132546,1,1,1,0.0018621258428947356,3.7750888722580074,4.186992581834527,4.35402895128927,1,1,1,0.00435122748089456
NYTnewswire8_3750_3891,Lilienfeld feels that many clinical psychologists already receive inadequate training in fundamentals such as research design and evaluation.,3.0,3.0,3.0,3.0,2.67,3.67,3.161862515203655,3.7586844101157384,3.8307890059047818,1,1,1,0.0032791067212665946,2.7779997934311327,3.4464878075567853,3.4931995450049236,1,1,1,0.002690726281672725,3.4671512430462923,4.179408034287129,4.257046476685264,1,1,1,0.004191233652218094
NYTnewswire8_5221_5385,EDITOR: Visit The New York Times Syndicate Web site at http://www.nytimes.com/syndicate for more information on SCIENTIFIC AMERICAN NEWS SERVICE and other features.,3.0,3.0,3.0,3.0,2.67,3.0,3.5521460878285076,3.7442218250806896,3.921646154246571,1,1,1,0.005409364591929323,3.086661478819993,3.4225431169802865,3.5163778406236683,1,1,1,0.004260110264322684,3.97870201454085,4.162335582697771,4.389448483588471,1,1,1,0.006243012328567601
NYTnewswire9_4105_4173,"In Karnes, Tibbets found a kindred spirit -- and a handball partner.",3.2,3.0,3.0,3.0,3.0,3.0,3.461660866103414,3.7644607236532797,3.8913484945803756,1,1,1,0.00444872290591887,2.5661826213594012,3.293538049926604,3.299208160428626,1,1,1,0.002637339757196315,3.7423261535208248,4.12566315364388,4.249857950458626,1,1,1,0.005980857598600796
NYTnewswire9_4306_4423,"Tibbets was a decorated, top-gun pilot, but Karnes could wrangle the military rule book as well as Tibbets could fly.",3.0,3.0,2.8,2.6,2.6,2.8,3.2824083206250005,3.6893996420600597,3.8290138968594207,1,1,1,0.004648516952306648,2.3266713476382863,3.322281994228401,3.1894856425940237,1,1,1,0.0025020233498157457,3.870140517752067,4.334533888564594,4.415189394333227,1,1,1,0.005391928482964244
NYTnewswire9_4618_4647,I was very lucky to have Tom.,3.6,3.4,3.0,3.6,3.8,3.0,3.9254307112072566,3.8290092534492763,4.071319638089321,1,1,1,0.004604394981947539,3.364801748814899,3.582170905762689,3.666137636628097,1,1,1,0.003737419355236609,4.512336472078507,4.234727536165519,4.490024819453854,1,1,1,0.0056524720738147525
NYTnewswire9_5177_5248,"Karnes hated to pry, and skimmed over personal portions of the letters.",3.0,3.2,3.0,2.6,2.6,2.6,3.6766439490408493,3.8081576584068264,3.977358802643195,1,1,1,0.0037447034285577343,3.0339299043876395,3.471167919199085,3.4879379490454685,1,1,1,0.0023085930340057377,4.670731207468514,4.390555969085336,4.665628059386785,1,1,1,0.004797665021778918
NYTnewswire9_521_602,On his metal desk were names of military men being ordered into the organization.,3.0,3.2,3.0,3.0,3.0,3.0,3.6617051905746782,4.065410453754503,4.162712681094714,1,1,1,0.0032971605672387208,3.3093144013947446,3.7159732493730395,3.730794475678393,1,1,1,0.0026079763613085275,4.444936785309236,4.427287781611819,4.682211663071029,1,1,1,0.004889992910575294
NYTnewswire9_5598_5682,"He said that they had split the atom and that we were going to drop an atomic bomb,""",3.0,3.0,3.0,2.6,3.4,3.4,3.334658919301841,3.6476948218172867,3.6530178645379805,1,1,1,0.003969793588011266,3.004705952666941,3.3136654676971147,3.3113688429787342,1,1,1,0.003690254401739467,3.65566053980807,4.108714562713498,4.1145022237359345,1,1,1,0.004743341102299079
NYTnewswire9_6527_6621,"Karnes handed out bunk assignments, choosing the mess officer, Chuck Perry, to share his tent.",3.0,3.0,3.4,3.0,3.0,3.0,3.3783064668481515,3.7543719388450603,3.825951135820511,1,1,1,0.003777744739643896,2.806092410920198,3.346230449298527,3.368957026834224,1,1,1,0.0026749296061691656,3.9044001521737637,4.243607283549657,4.381516332340322,1,1,1,0.004643035688255493
NYTnewswire9_7832_7911,The crew slipped on dark glasses to prepare for the blinding flash of the bomb.,3.0,3.2,3.0,2.4,3.2,2.6,3.9702201647013147,4.157444846169434,4.212105068410305,1,1,1,0.004372066282741324,3.6295544422533768,3.936872501293196,3.8796180798867566,1,1,1,0.003648894424879171,4.514910999202932,4.519315294287933,4.637728183466924,1,1,1,0.005417505352475339
NYTnewswire9_8338_8473,"When the bomb exploded as planned 1,890 feet over Hiroshima, Tibbets' mouth tingled, and he tasted the lead fillings in his teeth.",2.6,3.4,3.0,2.8,3.2,3.0,3.019298282687105,3.7912598961922637,3.6860908721417864,1,1,1,0.0034457094519040918,2.212224328351196,3.1200905254885374,3.0294780673881734,1,1,1,0.0017728681934040215,3.508403935139949,4.085434967261257,4.1461758326875096,1,1,1,0.00432042453866521
NYTnewswire9_8515_8639,The crew was horrified by the purple mushroom cloud that climbed to 10 miles and looked as if it would engulf the Enola Gay.,2.8,3.6,2.8,1.8,3.6,2.2,3.6031915478448444,4.043504801044148,3.9774888362889644,1,1,1,0.0040839807714388035,2.683551885371398,3.6191579449878644,3.4799776757489953,1,1,1,0.003025457466247534,4.099472689894699,4.559909430965124,4.4729769098821155,1,1,1,0.004990234598721044
NYTnewswire9_9777_9839,"Three days later, another B-29 from the 509th bombed Nagasaki.",2.75,3.0,3.5,2.0,3.0,2.0,3.849637636333971,4.001239804353059,4.190536857950635,1,1,1,0.004030048146880914,3.435396303028944,3.7614841356243236,3.805822418346496,1,1,1,0.0034418488144417796,4.507397126058873,4.3647654097382915,4.5827359852344935,1,1,1,0.005473509856069977
NYTnewswire9_9840_9901,"Five days later, Japan surrendered and World War II was over.",3.2,3.2,3.0,3.4,3.2,3.2,3.5356314078996753,3.9193698456863078,4.049831330863549,1,1,1,0.010201904084352906,3.0483296957432433,3.5153864499583465,3.632810501777601,1,1,1,0.0063365997486402115,3.9321259361849386,4.098188313445857,4.370177491086411,1,1,1,0.009702353484919919
Nathans_Bylichka_10470_10479,"“Nathan,”",3.0,2.67,3.0,3.0,3.0,3.0,4.40150030674282,4.206852109017383,4.455658839867203,1,1,1,0.004644757883858787,4.101616731641857,4.037418664895865,4.2313142555349055,1,1,1,0.004573464194702681,4.561697157161605,4.4448856043688565,4.703311861945609,1,1,1,0.005375915063550334
Nathans_Bylichka_10568_10629,“Rachel met someone last night whom it is best never to meet.,2.6,3.4,3.0,2.4,3.2,2.8,4.440070184084406,4.335678859036377,4.456588529771235,1,1,1,0.004733273045215032,4.385464015476663,4.149423439022346,4.269934952490696,1,1,1,0.004672002788231865,4.54143932279725,4.390812937825634,4.6156213794975685,1,1,1,0.005239775080668844
Nathans_Bylichka_11499_11530,"“Just ignore that,” he told me.",2.8,2.6,3.4,2.5,2.0,3.0,3.3763082508991475,3.598764593049311,3.7566787745095103,1,1,1,0.0036613377069013835,2.8654869700999295,3.38872488173183,3.4510138721472203,1,1,1,0.00289341640017044,3.928689967695796,4.005248939498081,4.139798742492612,1,1,1,0.0048714623488285615
Nathans_Bylichka_11894_11916,He parked and got out.,3.0,3.0,3.0,2.8,2.6,3.6,3.974906085661441,4.0857697280768415,4.2248696381454875,1,1,1,0.003734368742134854,3.580668374912739,3.7954909591280894,3.817069779941169,1,1,1,0.003666743197475756,4.458297752295112,4.456956789764787,4.648568438306648,1,1,1,0.004751244015965391
Nathans_Bylichka_12318_12349,"Inside, the building opened up.",2.8,3.0,3.0,3.0,2.5,2.83,3.7986242560104535,4.012368260588319,4.127205869528055,1,1,1,0.004288286146164486,3.355244060115629,3.7498040350071093,3.725869696433905,1,1,1,0.0035736950205129355,4.2366843995661565,4.3610544057945955,4.49110396185041,1,1,1,0.005424957217377894
Nathans_Bylichka_14465_14513,"Even when he talked, he hardly opened his mouth.",3.2,3.0,3.2,2.8,2.6,2.6,3.7724429050164865,3.802513362468148,3.8236963860156963,1,1,1,0.004434829671833006,3.5065702793835882,3.6252295585077565,3.6184355516567024,1,1,1,0.0038482273658216617,4.219649993432057,4.227792419399677,4.318762393639525,1,1,1,0.005835493917330052
Nathans_Bylichka_14583_14613,The two glanced at each other.,3.0,3.0,3.0,3.2,3.0,3.0,3.8335622526992066,3.8552410775946777,4.090485210614644,1,1,1,0.004183519532249459,3.4540660384331963,3.6793907832413524,3.7639508280049867,1,1,1,0.003648771189696724,4.411999473676121,4.332957024359114,4.558990978621072,1,1,1,0.005412514951191134
Nathans_Bylichka_15350_15360,Let’s go.”,3.0,2.8,3.2,3.6,3.4,3.2,4.18748479834258,4.093954548163824,4.239660972756835,1,1,1,0.003937823839320969,3.8601942123589397,3.8230005576310973,3.9758152787759604,1,1,1,0.004126143431979639,4.261944404575601,4.3257539720570675,4.493166323808325,1,1,1,0.004729362433870805
Nathans_Bylichka_15984_16058,"The yellow of this sky wasn’t just smog: it had a leeching, heavy dimness.",2.33,3.0,3.0,2.2,3.2,2.2,3.6784945651993795,3.8784200388111154,3.89217569354149,1,1,1,0.004796159024935521,3.449876843525713,3.5297358014118894,3.6282509204411664,1,1,1,0.004575146244236204,4.2204894386201754,4.283095235565829,4.3879770630461525,1,1,1,0.005456606863703693
Nathans_Bylichka_16250_16414,"Leaning from the rough-hewn window of one building on our right was something with long, green hair draped across the seven gangly arms hanging from its windowsill.",3.0,2.67,3.0,3.0,2.6,3.0,3.9273552432848384,4.156420177785605,4.21963952249325,1,1,1,0.004990955162959325,3.701179385177017,3.8934960168543036,3.9574836279602614,1,1,1,0.004402965132375791,4.52699778689505,4.466782984048269,4.646985879682985,1,1,1,0.005372550083453571
Nathans_Bylichka_16545_16644,"“We, and thousands like us, have been living separately as long as there has been a human society,”",2.67,3.0,2.67,2.8,3.0,3.0,3.481954052386124,3.8712993277887735,3.9733844980224813,1,1,1,0.0038361925377629834,3.3857277927080696,3.636976552745856,3.853835087616537,1,1,1,0.004246511435440891,3.806476492558361,4.157047547772129,4.325981290719056,1,1,1,0.004940235332048593
Nathans_Bylichka_1807_1825,"“It’s from Mitch,”",3.0,2.8,2.8,3.25,2.75,3.5,4.074891661667964,4.036048411569112,4.229318951296442,1,1,1,0.003972984498546534,3.8298406437546983,3.8938183594440785,3.986063374728165,1,1,1,0.004181694715049372,4.2400325454281145,4.2230561770027055,4.41230795570301,1,1,1,0.004598919283141112
