stimulus_id,text,human_v,human_a,human_v_scaled,human_a_scaled,rec_ev,rec_ea,rec_gv,rec_ga,rec_gen_text,rec_p55,rec_entropy,post_ev,post_ea,post_gv,post_ga,post_gen_text,post_p55,post_entropy
emobank_captured_moments_5506_5538,"I hate it, despise it, abhor it!",1.3,4.4,-0.85,0.7000000000000002,4.5218762012197224,6.313540935287484,-9,9,"{
""valence"": -9,
""arousal"": 9
}",0.03868179471328469,3.9003407089768105,3.71395035583925,6.234568926179983,-9,9,"{
""valence"": -9,
""arousal"": 9
}",0.04288749290320957,3.6934769229796975
emobank_hsus4_1520_1565,needless deaths that could have been stopped!,1.7,3.9,-0.65,0.4499999999999999,4.055183061729087,4.89822779172066,-5,3,"{
""valence"": -5,
""arousal"": 3
}",0.02852763686783019,3.7191709149495242,4.0131901890083155,5.399603795041293,-5,3,"{
""valence"": -5,
""arousal"": 3
}",0.01956187631122698,3.8383828871232657
emobank_A_defense_of_Michael_Moore_11775_12045,"This booing by the crowd, not mentioned with a single word in your transcript or your article, shows that the crowd was fully aware of the controversy they would cause by coming to Littleton after children were being killed there -- and they effectively said ""Fuck you"".",1.7,3.7,-0.65,0.3500000000000001,4.656859526828224,5.461338195482236,-5,7,"{
""valence"": -5,
""arousal"": 7
}",0.055647972649981926,3.661316624669158,4.565496836306998,5.53450801326034,-5,7,"{
""valence"": -5,
""arousal"": 7
}",0.046005490028225335,3.8250934340905642
emobank_captured_moments_34911_34954,I threw a chair at him.,1.8,4.0,-0.6,0.5,3.964222639912344,6.327112833995226,-5,7,"{
""valence"": -5,
""arousal"": 7
}",0.021109370608894472,3.6934975843543856,4.350490385170446,6.79431535562664,-5,5,"{
""valence"": -5,
""arousal"": 5
}",0.020209377574316085,3.7789036147404875
emobank_captured_moments_28882_28898,This is torture.,1.67,3.67,-0.665,0.3349999999999999,3.7656163029171097,6.421058309031237,-9,8,"{
""valence"": -9,
""arousal"": 8
}",0.01640318227188213,3.8598544498528864,2.95521566953367,7.022841997842886,-9,9,"{
""valence"": -9,
""arousal"": 9
}",0.01072483734802976,3.442931157674577
emobank_Nathans_Bylichka_10078_10146,"I have to warn you, though, you won’t like what I have to tell you.”",2.0,3.67,-0.5,0.3349999999999999,2.92864279467416,4.393651278775584,-3,3,"{
""valence"": -3,
""arousal"": 3
}",0.025182787373405565,3.198801653308004,2.8703319752878933,4.189983149078549,-3,2,"{
""valence"": -3,
""arousal"": 2
}",0.01550555987427428,3.2578459594038387
emobank_Nathans_Bylichka_56058_56169,I raised the stake; he drew back the dagger for a slash that could doubtless open my neck from throat to spine.,2.3,3.8,-0.3500000000000001,0.3999999999999999,4.398601367697038,7.048823763833473,-8,9,"{
""valence"": -8,
""arousal"": 9
}",0.010691312228983603,3.7285929185955062,4.337247205235405,7.449424774783717,-8,9,"{
""valence"": -8,
""arousal"": 9
}",0.006621694980623467,3.713099874730052
emobank_defenders5_3431_3435,“NO”,1.7,3.9,-0.65,0.4499999999999999,3.5004172890785163,3.420603562600096,-5,0,"{
""valence"": -5,
""arousal"": 0
}",0.02167029730982876,3.8780429697836065,2.989722140643231,3.58053676673527,-9,0,"{
""valence"": -9,
""arousal"": 0
}",0.0186648227231316,3.743029799983863
emobank_A_defense_of_Michael_Moore_12034_12044,"""Fuck you""",1.2,4.2,-0.9,0.6000000000000001,3.938735076464271,6.396322269654582,-5,5,"{
""valence"": -5,
""arousal"": 5
}",0.029216759952500223,3.872366990998573,3.7029394053052487,5.721647749822968,-5,5,"{
""valence"": -5,
""arousal"": 5
}",0.05541872192663932,3.856985705211298
emobank_hotel-california_17786_17806,"“That's still dumb,”",2.0,3.75,-0.5,0.375,2.260528930703029,2.507312796646383,-3,1,"{
""valence"": -3,
""arousal"": 1
}",0.0006751609536647342,2.8498824276223123,2.0834682115331287,2.6374793187019905,-3,0,"{
""valence"": -3,
""arousal"": 0
}",0.001054427817447507,2.9080702780860963
emobank_The_Black_Willow_4372_4383,"""Damn you,""",1.75,4.12,-0.625,0.56,3.4633790713319454,5.212147901516913,-3,5,"{
""valence"": -3,
""arousal"": 5
}",0.03681730114655915,3.672097512060098,3.11599057498759,4.889148811193129,-3,5,"{
""valence"": -3,
""arousal"": 5
}",0.03641456990639273,3.6741251261817167
emobank_Fermentation_Eminent-Domain_5349_5372,And I am really pissed.,1.8,4.0,-0.6,0.5,3.675251250821566,5.249115143432231,-5,3,"{
""valence"": -5,
""arousal"": 3
}",0.044814603242079136,3.7062190341502568,3.394989336277888,5.9087299421925845,-5,5,"{
""valence"": -5,
""arousal"": 5
}",0.027778665907881143,3.788365289056877
emobank_detroit_13308_13320,I think not!,2.3,3.9,-0.3500000000000001,0.4499999999999999,4.02760787397903,3.394625570668767,-5,1,"{
""valence"": -5,
""arousal"": 1
}",0.02368564787727017,3.699445905845214,3.4744787967934494,4.218947378135382,-5,0,"{
""valence"": -5,
""arousal"": 0
}",0.03661899377877722,3.8531826151418334
emobank_detroit_11992_12207,"Have we really built a ""Great Society"" or is that all propaganda -- Bull Shiite to hush free thought, eyes to the flag, while our pockets and resources were raided by shysters, spin-meisters, schmucks and banksters?",2.0,3.8,-0.5,0.3999999999999999,3.485851100093681,5.1256338759376785,-5,7,"{
""valence"": -5,
""arousal"": 7
}",0.02338442472173498,3.7034965906671298,3.6435073985962125,4.862519329810142,-5,3,"{
""valence"": -5,
""arousal"": 3
}",0.02192705198695935,3.823569172457275
emobank_The_Black_Willow_4463_4529,"He pounded his desk in vain, cursing the foul muse that drove him.",1.9,3.8,-0.55,0.3999999999999999,3.156289272895649,4.29600730194237,-3,3,"{
""valence"": -3,
""arousal"": 3
}",0.02478914001983726,3.4647878131289063,3.4534307282151135,4.7461389242902925,-5,3,"{
""valence"": -5,
""arousal"": 3
}",0.0317230428673172,3.723978993751782
emobank_easy_money_11294_11394,"For some reason I thought of a giant clown face from a carnival ride, but it scared the hell out me.",2.1,3.7,-0.4499999999999999,0.3500000000000001,3.0022121139610403,7.096147299973914,-5,8,"{
""valence"": -5,
""arousal"": 8
}",0.0037751824848658183,3.4901445990876288,2.87179505352888,7.361352996619192,-5,9,"{
""valence"": -5,
""arousal"": 9
}",0.003186133908648019,3.4027501130371687
emobank_Nathans_Bylichka_52097_52120,"Suddenly, Amy screamed.",2.0,3.71,-0.5,0.355,4.331213895745317,5.776918370015923,-5,5,"{
""valence"": -5,
""arousal"": 5
}",0.05796203370648764,3.4715048710850285,4.164489294246845,6.44310191373152,-5,5,"{
""valence"": -5,
""arousal"": 5
}",0.030506197134121713,3.683861138276835
emobank_The_Black_Willow_4372_4422,"""Damn you,"" he cried, ""will you never leave me be?",1.78,3.78,-0.61,0.3899999999999999,3.7511362348207835,5.396742224838819,-5,7,"{
""valence"": -5,
""arousal"": 7
}",0.0379568488290514,3.6678134704038463,3.426934948066787,5.494444750099634,-5,5,"{
""valence"": -5,
""arousal"": 5
}",0.02889026266934952,3.777604929559039
emobank_SemEval_994,Collision on icy road kills 7,1.67,3.78,-0.665,0.3899999999999999,4.388602956447216,6.025194315239111,-5,7,"{
""valence"": -5,
""arousal"": 7
}",0.008331670601193285,3.868143299941471,4.1008050307681705,5.951044686220872,-5,3,"{
""valence"": -5,
""arousal"": 3
}",0.007599508113598313,3.9190523016977923
emobank_lw1_1033_1057,Of all the impertinence!,1.88,4.12,-0.56,0.56,3.744471984130348,3.994743736766828,-3,2,"{
""valence"": -3,
""arousal"": 2
}",0.026481568925761822,3.6514947729874,3.4164046255663596,4.573128805214758,-3,5,"{
""valence"": -3,
""arousal"": 5
}",0.027784054952836965,3.75753259347791
emobank_The_Black_Willow_16502_16537,"""Heavens, no,"" said Nathan, aghast.",2.1,3.7,-0.4499999999999999,0.3500000000000001,3.442439972763716,4.612781614356897,-3,5,"{
""valence"": -3,
""arousal"": 5
}",0.03145762746568419,3.6716591291713967,2.9505570398791825,5.183584297615173,-3,5,"{
""valence"": -3,
""arousal"": 5
}",0.019126723831908308,3.699183820909787
emobank_Nathans_Bylichka_22420_22431,"“Oh, shit!”",1.9,4.3,-0.55,0.6499999999999999,4.165167108829722,6.464264021020201,-5,7,"{
""valence"": -5,
""arousal"": 7
}",0.018503393983062374,3.7198246577819716,3.770015682095598,6.191511845751486,-5,8,"{
""valence"": -5,
""arousal"": 8
}",0.02357129145115556,3.837079328366244
emobank_easy_money_13623_13705,"""None,"" I said and slipped the knife into his neck right at the base of his skull.",2.1,3.9,-0.4499999999999999,0.4499999999999999,4.302574663677642,7.05664529304462,-9,9,"{
""valence"": -9,
""arousal"": 9
}",0.008487769483607074,3.8572569115631667,4.240766652070671,6.065530341300752,-9,0,"{
""valence"": -9,
""arousal"": 0
}",0.01409037944837271,4.074219081128065
emobank_Nathans_Bylichka_7597_7686,"My girlfriend has disappeared, I don’t even know where to start looking, and I need help!",1.57,4.0,-0.715,0.5,3.9885611387217943,7.583610858466198,-5,8,"{
""valence"": -5,
""arousal"": 8
}",0.002734339775868737,3.4819837432706557,3.2722162213483807,8.101709997158785,-8,9,"{
""valence"": -8,
""arousal"": 9
}",0.0016282843556991466,3.1068616959032758
emobank_cable_spool_fort_6006_6023,You didn't fight!,2.2,3.8,-0.3999999999999999,0.3999999999999999,3.0090746793762917,4.334545409012272,-3,2,"{
""valence"": -3,
""arousal"": 2
}",0.015225577472749684,3.6025296505676168,3.43788279634033,3.5698782685114145,-3,0,"{
""valence"": -3,
""arousal"": 0
}",0.01180317745400745,3.7484148251274783
emobank_detroit_3555_3589,I was actually afraid for my life.,1.7,3.9,-0.65,0.4499999999999999,3.760523836758148,6.995823576776021,-5,8,"{
""valence"": -5,
""arousal"": 8
}",0.00877554880379912,3.642469182468888,3.0058169156052554,7.915562888422664,-5,9,"{
""valence"": -5,
""arousal"": 9
}",0.00233090178492184,3.113873857243727
emobank_WhereToHongKong_59648_59721,Dr. Sun Yat-sen (1866–1925) began his political career in Canton.,3.0,2.33,0.0,-0.3349999999999999,4.287569913815546,2.192882711235195,0,1,"{
""valence"": 0.5,
""arousal"": 1.0
}",0.0009815766904601117,3.353045068202522,4.790639658602781,2.4753979056448063,0,0,"{
""valence"": 0,
""arousal"": 0
}",0.001331168218268968,3.498843795823506
emobank_Nathans_Bylichka_31628_31664,This place is just a little of both.,3.0,2.25,0.0,-0.375,4.679167873512127,1.9154267813341355,5,1,"{
""valence"": 5,
""arousal"": 1
}",0.0007906423414787105,2.2768020851928656,4.775618630063839,2.5923576787528733,5,3,"{
""valence"": 5,
""arousal"": 3
}",0.0033876235028283824,2.368447153556915
emobank_110CYL070_1325_1335,"Sincerely,",3.0,2.3,0.0,-0.3500000000000001,6.027880649276602,3.5880063057979736,7,3,"{
""valence"": 7,
""arousal"": 3
}

The text appears to",0.004146280926741985,3.578594321291019,6.1548526098973175,3.664508602856876,8,5,"{
""valence"": 8,
""arousal"": 5
}",0.0037297240761102967,3.721886794239084
emobank_Nathans_Bylichka_2070_2112,I was feeling calm and private that night.,3.1,1.8,0.05,-0.6,4.8413496450829046,1.8789713536101433,5,1,"{
""valence"": 5,
""arousal"": 1
}",0.00020305429560845743,3.062842227982926,5.455765035129466,2.01211659053981,8,2,"{
""valence"": 8,
""arousal"": 2
}",0.00023416794161174807,3.248977037638328
emobank_hotel-california_21106_21113,Silent.,2.9,2.2,-0.05,-0.3999999999999999,3.9051936173955593,2.1152479545356626,0,0,"{
""valence"": 0,
""arousal"": 0
}",0.0016244604730947122,3.2929498860421553,3.744842316591715,1.9930400057580246,0,0,"{
""valence"": 0,
""arousal"": 0
}",0.002326552899471172,3.2074011141418874
emobank_SemEval_801,Rice: U.S. won't pull plug on Iraq,3.14,2.29,0.07,-0.355,4.197585017206019,3.6021209278337536,0,1,"{
""valence"": 0.5,
""arousal"": 1.5
}",0.009229810615785906,3.6197743194597147,4.299837772499289,3.5664128157194086,5,3,"{
""valence"": 5,
""arousal"": 3
}",0.006780246505352234,3.727489369009798
emobank_110CYL071_18_35,"November 15, 1994",3.0,2.2,0.0,-0.3999999999999999,5.0791507371022,3.2856436543704297,0,0,"{
""valence"": 0,
""arousal"": 0
}",0.0044145195035561885,3.7053385871671685,5.3744106137863845,3.7033177695605723,5,3,"{
""valence"": 5,
""arousal"": 3
}",0.005004595049882307,3.872637501506232
emobank_WhatToHongKong_3035_3172,"Pick up a copy of HKTA’s “The Official Dining, Entertainment & Shopping Directory” in which all member stores are listed.",3.2,2.2,0.1,-0.3999999999999999,4.122298850055761,1.7910255273450975,0,0,"{
""valence"": 0.5,
""arousal"": 0.2
}",0.00028146609736968053,3.1997711701780305,4.654550462232592,2.0972027536763784,0,0,"{
""valence"": 0,
""arousal"": 0
}",0.00046515872136644685,3.4672424186192328
emobank_IntroHongKong_1558_1761,"But in fact, once news of the handover vanished from the front pages, the people of Hong Kong returned to their usual topics of conversation: the economy and the price of housing.",2.9,2.1,-0.05,-0.4499999999999999,3.4954801486102567,2.12360865182579,0,1,"{
""valence"": 0,
""arousal"": 1
}",0.0006152892540608572,3.2568090975911552,4.015738168868893,2.241078220563846,0,0,"{
""valence"": 0,
""arousal"": 0
}",0.000714840229371992,3.3630563596508116
emobank_114CUL059_18_30,"July 25,1997",3.0,2.2,0.0,-0.3999999999999999,5.321141265954733,3.455117884697548,0,0,"{
""valence"": 0,
""arousal"": 0
}",0.005212188012936123,3.683131265983741,5.5449488828366755,3.917354670977776,7,5,"{
""valence"": 7,
""arousal"": 5
}",0.006467472061421056,3.865403742033545
emobank_Nathans_Bylichka_39817_39841,The man closed his eyes.,3.0,2.27,0.0,-0.365,3.955045076458668,2.2439487382529086,0,0,"{
""valence"": 0,
""arousal"": 0
}",0.0011921157032852019,3.3448493328615885,4.537439281419157,2.5132076518402977,0,0,"{
""valence"": 0,
""arousal"": 0
}",0.0022604675243388943,3.586005398691406
emobank_hotel-california_33981_33997,Some other ship.,3.0,2.33,0.0,-0.3349999999999999,2.8898143018843276,1.758101250581802,0,0,"{
""valence"": 0,
""arousal"": 0
}",0.0008597650111201655,2.9311375567243854,3.036836833379337,2.013064917749163,0,0,"{
""valence"": 0,
""arousal"": 0
}",0.001680977090843973,3.16734551271062
emobank_Fermentation_HR5034_14155_14202,"arunrob@gmail.com October 13, 2010 at 12:39 PM",2.88,1.87,-0.06,-0.565,4.573319750498449,2.2241816302016595,0,0,"{
""valence"": 0,
""arousal"": 0
}",0.0025426668541607593,3.4348783553973328,5.300284101657981,3.427110222339229,5,3,"{
""valence"": 5,
""arousal"": 3
}",0.006433988324276073,3.6572784411442942
emobank_Fermentation_HR5034_7908_8121,"""Over half the states have been sued challenging their alcohol laws. The lawsuits have attacked items such as commonsense safeguards that require a face-to-face transaction (needed for I.D. checks) to buy alcohol""",2.67,2.33,-0.165,-0.3349999999999999,3.6372822951600683,3.5215246563523537,-3,2,"{
""valence"": -3,
""arousal"": 2
}

The negative valence",0.01204168723758115,3.380161091477379,3.6705823023922393,3.685624767445965,-3,2,"{
""valence"": -3,
""arousal"": 2
}",0.010455272081547909,3.601443966757088
emobank_hotel-california_29929_29956,“I never thought about it.”,3.0,2.09,0.0,-0.455,4.123981810618185,1.9513151590037388,0,1,"{
""valence"": 0,
""arousal"": 1
}",0.000889581001795962,3.0411179088555538,4.122600117804974,1.809367835287866,0,0,"{
""valence"": 0,
""arousal"": 0
}",0.0008900407965339124,3.1189553220664363
emobank_easy_money_4002_4130,"There was only one chair, so I sat on the edge of the bed as he handed me a book open to a picture of some sort of stone tablet.",2.9,2.3,-0.05,-0.3500000000000001,3.5926140991671223,2.4963109024490273,0,1,"{
""valence"": 0,
""arousal"": 1
}",0.001557318920247976,3.2963710306887637,3.8212590399015087,2.6712289993352916,2,3,"{
""valence"": 2,
""arousal"": 3
}",0.0023064325272149676,3.4007208028101945
emobank_wsj_0120_3120_3137,"""migrate to 900,""",2.86,2.29,-0.07,-0.355,4.180249840033773,3.3305424610460213,0,0,"{
""valence"": 0,
""arousal"": 0
}",0.011914185539279455,3.893784235853242,4.125018116907975,3.267015345583536,0,0,"{
""valence"": 0,
""arousal"": 0
}",0.011148802399006843,3.8771582514611875
emobank_wwf12_31_148,"December 7, 2000 FirstName LastName StreetNumber StreetName, CityName, StateName, ZipCode",3.0,2.0,0.0,-0.5,3.295782390034597,1.6736530507310199,0,0,"{
""valence"": 0,
""arousal"": 0
}",0.0011748987616243141,2.978613777185428,3.736072211604728,2.17982829622355,0,0,"{
""valence"": 0,
""arousal"": 0
}",0.0017471358571106246,3.305492220581483
emobank_NYTnewswire7_7563_7623,She can be contacted at michellecole(at)news.oregonian.com.),3.0,2.25,0.0,-0.375,2.6648256474290615,1.439322870702904,0,0,"{
""valence"": 0,
""arousal"": 0
}",0.0003633706141587081,2.5288268273296235,3.391538359485772,1.7300961457676447,0,0,"{
""valence"": 0,
""arousal"": 0
}",0.0006495488444714162,2.933509071979978
emobank_Nathans_Bylichka_34328_34342,Nepthys asked.,3.0,2.29,0.0,-0.355,4.266560474127936,2.316738710488551,0,0,"{
""valence"": 0,
""arousal"": 0
}",0.0037980549985718263,3.4150381784317223,4.087418998342101,2.7633379484249376,0,0,"{
""valence"": 0,
""arousal"": 0
}",0.004849642761899512,3.7217986436068293
emobank_WhereToHongKong_54465_54535,The island is also the designated home of the University of East Asia.,3.1,2.3,0.05,-0.3500000000000001,4.184168059409086,1.8789533770522346,0,0,"{
""valence"": 0,
""arousal"": 0
}",0.00042218928570717066,3.238442770652589,5.173660407348241,2.1332056828126054,0,0,"{
""valence"": 0,
""arousal"": 0
}",0.0005289280327110195,3.361199357343883
emobank_hotel-california_33370_33568,"The speed of sound in dry air at twenty degrees Celsius or sixty-eight degrees Fahrenheit is three hundred and forty-three meters per second, or one thousand one hundred twenty-five feet per second.",3.0,2.33,0.0,-0.3349999999999999,2.6910940399543546,1.4610292777142326,0,0,"{
""valence"": 0,
""arousal"": 0
}",0.0003885021918041174,2.6038382444719517,3.304419756916872,1.7474838196958533,0,0,"{
""valence"": 0,
""arousal"": 0
}",0.0006383517498632838,3.0470003511645958
emobank_NYTnewswire1_268_471,"ANAHEIM, Calif. -- The Anaheim Angels got help where they felt they needed it most, agreeing to trade for Milwaukee Brewers outfielder Alex Ochoa only hours before Wednesday's nonwaiver trading deadline.",3.12,2.25,0.06,-0.375,4.4466352464904935,3.6556855925084424,5,3,"{
""valence"": 5,
""arousal"": 3
}",0.012862567061170806,3.568310825302771,4.703185439835153,3.721797328629432,5,3,"{
""valence"": 5,
""arousal"": 3
}",0.006700403919031967,3.7106319204221374
emobank_NYTnewswire9_5598_5682,"He said that they had split the atom and that we were going to drop an atomic bomb,""",2.78,3.22,-0.1100000000000001,0.1100000000000001,4.3528168999753065,5.8206659596345895,5,7,"{
""valence"": 5,
""arousal"": 7
}

Note: The val",0.03322971786027441,3.6980770776645637,4.243872554610995,5.548296627249855,5,7,"{
""valence"": 5,
""arousal"": 7
}",0.022689249206453037,3.869184392606125
emobank_SemEval_1271,"Beauticians cut, curl, offer stroke-prevention info",3.14,3.0,0.07,0.0,4.441500163737953,2.187437967656155,0,1,"{
""valence"": 0.5,
""arousal"": 1.5
}",0.0005667262934735368,3.253474316865787,5.091293892805259,2.4057046904988115,4,2,"{
""valence"": 4,
""arousal"": 2
}",0.0006797680374045785,3.383664055561596
emobank_NYTnewswire9_7753_7754,"""",3.0,2.6,0.0,-0.1999999999999999,5.135631643115092,3.860891613528698,5,3,"{
""valence"": 5,
""arousal"": 3
}

The text is likely",0.009763033448060707,3.6134734853941315,5.152185812470803,3.7132343652328563,5,3,"{
""valence"": 5,
""arousal"": 3
}",0.006640919992713537,3.7073147530365027
emobank_Nathans_Bylichka_19925_20022,"When it had all burnt, a thin outline of a doorframe appeared on the wall across from our corner.",2.9,2.7,-0.05,-0.1499999999999999,3.8366805943177225,2.7542261881201435,2,3,"{
""valence"": 2,
""arousal"": 3
}",0.0025912978117199436,3.352566214647651,4.1266095802249385,3.10347897691951,2,3,"{
""valence"": 2,
""arousal"": 3
}",0.003636654608367279,3.5941256560108847
emobank_lessig_blog-carbon_1966_1997,I am suspicious of cap & trade.,2.6,3.2,-0.1999999999999999,0.1,2.6832108009364735,3.1888520541809613,-3,2,"{
""valence"": -3,
""arousal"": 2
}",0.002919865032096025,2.9832101849827084,2.634653155288612,3.706563044647668,-3,2,"{
""valence"": -3,
""arousal"": 2
}",0.0060611130844968235,3.066697057325699
emobank_IntroDublin_7658_7712,The Irish are actually beginning to come home.,3.2,3.1,0.1,0.05,5.165977193849404,2.4609032733068994,6,2,"{
""valence"": 6,
""arousal"": 2
}",0.00046511843654114664,3.4146151714630384,5.952987850356575,2.7128214375274102,8,3,"{
""valence"": 8,
""arousal"": 3
}",0.0005313110096972492,3.51245973896336
emobank_118CWL048_1006_1066,Over 150 girls are currently waiting for a Big Sister.,3.0,3.44,0.0,0.2199999999999999,4.827598555339894,2.727253726851697,5,2,"{
""valence"": 5,
""arousal"": 2
}

The text is likely",0.0018947197873634663,3.5029378950947403,4.430361434703586,3.1119827512488865,2,3,"{
""valence"": 2,
""arousal"": 3
}",0.0030254091863443342,3.6673473424328256
emobank_20020731-nyt_5994_6106,"Nor did it cite a $1,590 Oriental carpet that Chang gave to Torricelli's former wife, Susan Holloway Torricelli.",2.88,3.0,-0.06,0.0,2.996995470170182,2.089742859336824,-1,0,"{
""valence"": -1,
""arousal"": 0
}

The text is likely",0.0013572100219747813,3.2226995564250913,3.5205088707241456,2.2365749523205847,-1,0,"{
""valence"": -1,
""arousal"": 0
}",0.001755531632445272,3.425637722100181
emobank_Bartok_16606_16856,"In Example 2, the entire development section is represented by exactly three pitches, and indeed each subsection is associated with one of these three pitches as its tonal center—none of these pitches is involved in the structural whole-tone descent.",3.0,2.88,0.0,-0.06,4.303982797989182,2.3275323449474685,0,0,"{
""valence"": 0,
""arousal"": 0
}",0.0016814174276439716,3.354289192980025,4.75978725747432,2.5882925003504083,0,0,"{
""valence"": 0,
""arousal"": 0
}",0.002018107779949269,3.4882729541129334
emobank_A1_65_84,Dubai 01-82 (AFP) -,3.0,2.7,0.0,-0.1499999999999999,4.866127092976294,4.15940364808778,0,0,"{
""valence"": 0,
""arousal"": 0
}

The text is a",0.014838147433151306,3.93890860854518,4.898114132446565,4.168431599885618,0,0,"{
""valence"": 0,
""arousal"": 0
}",0.01385515239894539,3.9805975195348817
emobank_NYTnewswire5_1031_1103,"Right now, some particularly nice ones are in Bay Area farmers' markets.",3.3,3.3,0.1499999999999999,0.1499999999999999,4.557984570680004,1.9935639776732925,3,1,"{
""valence"": 3,
""arousal"": 1
}

The text is likely",0.0002452307960567614,3.2058678169592953,5.056935910620257,2.3064986580333957,3,1,"{
""valence"": 3,
""arousal"": 1
}",0.0003810249483504399,3.4498672961605195
emobank_wsj_0127_805_889,"Reed is paying an interim dividend of 4.6 pence, up 15% from 4 pence a year earlier.",3.0,3.0,0.0,0.0,3.6141462425845967,1.854503533242937,0,0,"{
""valence"": 0.5,
""arousal"": 0.5
}",0.0005818174189039395,3.170826331267582,4.467390755713601,2.1571396799490214,0,0,"{
""valence"": 0.5,
""arousal"": 0.5
}",0.0008946830067112346,3.425902017094217
emobank_WhereToHongKong_1285_1483,"Next to the Jardine building is Exchange Square, a complex with a large shopping mall; just behind it is the General Post Office with a philatelic center on the ground floor.",3.0,3.0,0.0,0.0,3.1563338033907504,1.9332993100872677,0,0,"{
""valence"": 0,
""arousal"": 0
}",0.0004644339821021764,3.112939105919463,3.797133446867931,2.22108345621532,0,0,"{
""valence"": 0,
""arousal"": 0
}",0.000631783001222364,3.359244360471675
emobank_Ant_Robot_6023_6148,"Sensors will include a thermometer, photoreceptors, bump sensors, a polarization compass, and a series of chemical receptors.",3.0,3.0,0.0,0.0,3.6307780459550294,2.030043967345171,0,0,"{
""valence"": 0,
""arousal"": 0
}",0.0013702349251472977,3.2335897225666863,3.6248033580157224,2.1099896841447805,0,0,"{
""valence"": 0,
""arousal"": 0
}",0.0012423832507186213,3.315348183167116
emobank_wsj_0127_928_1005,"Earnings were hurt by disposal of operations in its restructuring, Reed said.",2.44,3.0,-0.28,0.0,2.6416758868134598,2.875754141660009,-2,1,"{
""valence"": -2,
""arousal"": 1
}

The text is likely",0.0019585175798952697,3.1395070841892805,2.9361919588720804,3.061247733986837,-2,3,"{
""valence"": -2,
""arousal"": 3
}",0.002728657161047541,3.3147051214387337
emobank_SemEval_929,"Dell to cut bonuses, trim management",2.8,3.0,-0.1,0.0,2.8601044595859704,4.020747469344766,-3,3,"{
""valence"": -3,
""arousal"": 3
}

The text is likely",0.011308006482734567,3.2737005697658526,3.2781485821037153,4.2317816604443435,-3,2,"{
""valence"": -3,
""arousal"": 2
}",0.013234734806059138,3.479127698286132
emobank_Acephalous-Internet_1270_1472,"This realization is obviously not of world-historical importance, merely a reminder that this thing whose existence we take for granted daily represents a fundamentally weird complement to human memory.",3.0,3.0,0.0,0.0,3.721923453418493,2.234903950345036,-2,1,"{
""valence"": -2,
""arousal"": 1
}

The text is likely",0.0011369937783702831,3.257998429994912,4.256426175115474,2.273456919426113,5,2,"{
""valence"": 5,
""arousal"": 2
}",0.0008499365522984504,3.2898085043427647
emobank_114CUL059_911_1020,"These 60 or so campers have takenon a fund raiser with a goal of raising $16,000 for camperships.",3.25,3.62,0.125,0.31,4.656252152415051,3.0729672526111957,6,3,"{
""valence"": 6,
""arousal"": 3
}

The valence score",0.003182687785350123,3.606939014651443,5.622047169648327,3.8400650375238823,8,5,"{
""valence"": 8,
""arousal"": 5
}",0.005323703988497194,3.77319466505228
emobank_WhatToHongKong_16110_16267,"Although the music may seem strange to the unaccustomed ear, it certainly won’t put you to sleep; cymbals and drums guarantee your alertness.",3.12,3.25,0.06,0.125,4.186028414989259,3.8924922365098227,5,3,"{
""valence"": 5,
""arousal"": 3
}",0.02599798533807025,3.521137789808227,4.7222007647304585,5.198378807516635,5,7,"{
""valence"": 5,
""arousal"": 7
}",0.05620830175913564,3.654267685626053
emobank_Ant_Robot_50291_50564,"Workers probably switch to patrolling based on their perceived life expectancy and as a function of a gene whose expression changes between young and old ants, and this is easily emulated using a clock pulse counter in Antie’s CPU that will count its “age” since last boot.",3.0,2.9,0.0,-0.05,3.4593206980636895,2.3100428614654795,0,1,"{
""valence"": 0,
""arousal"": 1
}",0.0016025844186899935,3.4148151850638,4.146642979911973,2.7404320836032916,0,0,"{
""valence"": 0,
""arousal"": 0
}",0.002541538682570801,3.648607825071444
emobank_Nathans_Bylichka_23761_23834,"As you can see, our situation is of personal importance to the young man.",3.09,2.73,0.0449999999999999,-0.135,5.449968589301084,2.6686918224271237,5,2,"{
""valence"": 5,
""arousal"": 2
}",0.0020996018940029415,3.022874369056135,6.249704256297273,3.586286639987152,5,3,"{
""valence"": 5,
""arousal"": 3
}",0.007270003287286544,3.4968317277755694
emobank_Nathans_Bylichka_33184_33265,They were always my favorite part of the Greek myths I read in elementary school.,3.3,2.9,0.1499999999999999,-0.05,4.754085621261718,2.0874069972217413,3,2,"{
""valence"": 3,
""arousal"": 2
}",0.00022129252489987847,3.201119066811548,5.445705826530842,2.31038752295025,8,2,"{
""valence"": 8,
""arousal"": 2
}",0.0002591188056588198,3.31897930166886
emobank_Homosexuality_3849_4031,"This theory, which defined Urnings as males who turned to other males as sexual partners, was published in twelve pamphlets by Ulrichs, starting in1864.",2.83,3.0,-0.0849999999999999,0.0,4.139371412716599,2.3226706348981745,0,0,"{
""valence"": 0,
""arousal"": 0
}",0.001903837476710139,3.4007077762519202,4.670542105007358,2.5172856570508877,0,0,"{
""valence"": 0,
""arousal"": 0
}",0.002034060231801298,3.54155143925701
