stage,rq,family,alignment,task,axis,condition,metric,estimate,value_text,ci_low,ci_high,p,q,n,is_primary,analysis_role,source_artifact,source_key
behavioral,rq1_emobank_correspondence,qwen,base,reader,valence,emobank_human_grounding,mae,2.0131003332396764,,,,,,1000,False,secondary,behavioral/results/derived/emobank_3way_summary/behavioral_emobank_metrics.csv,mae
behavioral,rq1_emobank_correspondence,qwen,base,reader,arousal,emobank_human_grounding,mae,1.94490282956524,,,,,,1000,False,secondary,behavioral/results/derived/emobank_3way_summary/behavioral_emobank_metrics.csv,mae
behavioral,rq1_emobank_correspondence,qwen,base,reader,dominance,emobank_human_grounding,pearson_r,0.2269250047318112,,,,3.81508753901212e-13,,1000,False,secondary,behavioral/results/derived/emobank_3way_summary/behavioral_emobank_metrics.csv,r_continuous
behavioral,rq1_emobank_correspondence,qwen,base,reader,dominance,emobank_human_grounding,spearman_rho,0.2094789916073441,,,,,,1000,False,secondary,behavioral/results/derived/emobank_3way_summary/behavioral_emobank_metrics.csv,rho_continuous
behavioral,rq1_emobank_correspondence,qwen,base,reader,dominance,emobank_human_grounding,mae,1.9860045249310103,,,,,,1000,False,secondary,behavioral/results/derived/emobank_3way_summary/behavioral_emobank_metrics.csv,mae
behavioral,rq1_emobank_correspondence,qwen,base,self,valence,emobank_human_grounding,mae,1.9898599961310923,,,,,,1000,False,secondary,behavioral/results/derived/emobank_3way_summary/behavioral_emobank_metrics.csv,mae
behavioral,rq1_emobank_correspondence,qwen,base,self,arousal,emobank_human_grounding,mae,1.95670052614666,,,,,,1000,False,secondary,behavioral/results/derived/emobank_3way_summary/behavioral_emobank_metrics.csv,mae
behavioral,rq1_emobank_correspondence,qwen,base,self,dominance,emobank_human_grounding,pearson_r,0.2237701454823551,,,,8.165645882550824e-13,,1000,False,secondary,behavioral/results/derived/emobank_3way_summary/behavioral_emobank_metrics.csv,r_continuous
behavioral,rq1_emobank_correspondence,qwen,base,self,dominance,emobank_human_grounding,spearman_rho,0.2004604188753461,,,,,,1000,False,secondary,behavioral/results/derived/emobank_3way_summary/behavioral_emobank_metrics.csv,rho_continuous
behavioral,rq1_emobank_correspondence,qwen,base,self,dominance,emobank_human_grounding,mae,1.990221891934806,,,,,,1000,False,secondary,behavioral/results/derived/emobank_3way_summary/behavioral_emobank_metrics.csv,mae
behavioral,rq1_emobank_correspondence,qwen,instruct,writer,valence,emobank_human_grounding,pearson_r,0.5334033908778364,,,,1.3137892138401009e-74,,1000,False,secondary,behavioral/results/derived/emobank_3way_summary/behavioral_emobank_metrics.csv,r_continuous
behavioral,rq1_emobank_correspondence,qwen,instruct,writer,valence,emobank_human_grounding,spearman_rho,0.5507715936076198,,,,,,1000,False,secondary,behavioral/results/derived/emobank_3way_summary/behavioral_emobank_metrics.csv,rho_continuous
behavioral,rq1_emobank_correspondence,qwen,instruct,writer,valence,emobank_human_grounding,mae,2.0082837240963745,,,,,,1000,False,secondary,behavioral/results/derived/emobank_3way_summary/behavioral_emobank_metrics.csv,mae
behavioral,rq1_emobank_correspondence,qwen,instruct,writer,arousal,emobank_human_grounding,pearson_r,0.1559106475770028,,,,7.252079377579772e-07,,1000,False,secondary,behavioral/results/derived/emobank_3way_summary/behavioral_emobank_metrics.csv,r_continuous
behavioral,rq1_emobank_correspondence,qwen,instruct,writer,arousal,emobank_human_grounding,spearman_rho,0.140787313411134,,,,,,1000,False,secondary,behavioral/results/derived/emobank_3way_summary/behavioral_emobank_metrics.csv,rho_continuous
behavioral,rq1_emobank_correspondence,qwen,instruct,writer,arousal,emobank_human_grounding,mae,1.904038877892266,,,,,,1000,False,secondary,behavioral/results/derived/emobank_3way_summary/behavioral_emobank_metrics.csv,mae
behavioral,rq1_emobank_correspondence,qwen,instruct,writer,dominance,emobank_human_grounding,pearson_r,0.0604229099947533,,,,0.0561208802195487,,1000,False,secondary,behavioral/results/derived/emobank_3way_summary/behavioral_emobank_metrics.csv,r_continuous
behavioral,rq1_emobank_correspondence,qwen,instruct,writer,dominance,emobank_human_grounding,spearman_rho,0.0657456615351936,,,,,,1000,False,secondary,behavioral/results/derived/emobank_3way_summary/behavioral_emobank_metrics.csv,rho_continuous
behavioral,rq1_emobank_correspondence,qwen,instruct,writer,dominance,emobank_human_grounding,mae,1.87615999479245,,,,,,1000,False,secondary,behavioral/results/derived/emobank_3way_summary/behavioral_emobank_metrics.csv,mae
behavioral,rq1_emobank_correspondence,qwen,instruct,reader,valence,emobank_human_grounding,mae,2.01046254722741,,,,,,1000,False,secondary,behavioral/results/derived/emobank_3way_summary/behavioral_emobank_metrics.csv,mae
behavioral,rq1_emobank_correspondence,qwen,instruct,reader,arousal,emobank_human_grounding,mae,1.868527826838224,,,,,,1000,False,secondary,behavioral/results/derived/emobank_3way_summary/behavioral_emobank_metrics.csv,mae
behavioral,rq1_emobank_correspondence,qwen,instruct,reader,dominance,emobank_human_grounding,pearson_r,0.0302851160753446,,,,0.3387080467238693,,1000,False,secondary,behavioral/results/derived/emobank_3way_summary/behavioral_emobank_metrics.csv,r_continuous
behavioral,rq1_emobank_correspondence,qwen,instruct,reader,dominance,emobank_human_grounding,spearman_rho,0.0358279675358583,,,,,,1000,False,secondary,behavioral/results/derived/emobank_3way_summary/behavioral_emobank_metrics.csv,rho_continuous
behavioral,rq1_emobank_correspondence,qwen,instruct,reader,dominance,emobank_human_grounding,mae,1.9130202096542173,,,,,,1000,False,secondary,behavioral/results/derived/emobank_3way_summary/behavioral_emobank_metrics.csv,mae
behavioral,rq1_emobank_correspondence,qwen,instruct,self,valence,emobank_human_grounding,mae,2.035421611997177,,,,,,1000,False,secondary,behavioral/results/derived/emobank_3way_summary/behavioral_emobank_metrics.csv,mae
behavioral,rq1_emobank_correspondence,qwen,instruct,self,arousal,emobank_human_grounding,mae,1.8861560682784415,,,,,,1000,False,secondary,behavioral/results/derived/emobank_3way_summary/behavioral_emobank_metrics.csv,mae
behavioral,rq1_emobank_correspondence,qwen,instruct,self,dominance,emobank_human_grounding,pearson_r,0.1091596143111458,,,,0.0005443010256616,,1000,False,secondary,behavioral/results/derived/emobank_3way_summary/behavioral_emobank_metrics.csv,r_continuous
behavioral,rq1_emobank_correspondence,qwen,instruct,self,dominance,emobank_human_grounding,spearman_rho,0.1193977247231376,,,,,,1000,False,secondary,behavioral/results/derived/emobank_3way_summary/behavioral_emobank_metrics.csv,rho_continuous
behavioral,rq1_emobank_correspondence,qwen,instruct,self,dominance,emobank_human_grounding,mae,1.9106031960541092,,,,,,1000,False,secondary,behavioral/results/derived/emobank_3way_summary/behavioral_emobank_metrics.csv,mae
behavioral,rq2_sensitivity,gemma,base,writer,valence,clinical_minus_neutral_matched,mean_aligned_delta,-0.0094606942122447,,-0.016512344459271,-0.0026089639216591,0.0130129220152031,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,direction_aligned_mean_diff
behavioral,rq2_sensitivity,gemma,base,writer,valence,clinical_minus_neutral_matched,cohen_dz,-0.1809214840885219,,,,0.0130129220152031,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,gemma,base,reader,valence,clinical_minus_neutral_matched,cohen_dz,-0.0891965125509656,,,,0.2179975582384363,0.2906634109845817,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,gemma,base,self,valence,clinical_minus_neutral_matched,cohen_dz,-0.0328437630324162,,,,0.649556667561106,0.7167521848950135,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,gemma,base,writer,arousal,clinical_minus_neutral_matched,mean_aligned_delta,-0.0063806745529501,,-0.0116240842730771,-0.0012140640136446,0.020628417389948,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,direction_aligned_mean_diff
behavioral,rq2_sensitivity,gemma,base,writer,arousal,clinical_minus_neutral_matched,cohen_dz,-0.1684516392795672,,,,0.020628417389948,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,gemma,base,reader,arousal,clinical_minus_neutral_matched,cohen_dz,-0.0679357300328247,,,,0.3477170962679817,0.4121091511324228,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,gemma,base,self,arousal,clinical_minus_neutral_matched,cohen_dz,-0.1745550004744548,,,,0.0165139840137884,0.0278130257074331,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,gemma,base,writer,dominance,clinical_minus_neutral_matched,mean_aligned_delta,0.0008172672488591,,-0.0028412430774628,0.0043558120306786,0.6788751141686953,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,direction_aligned_mean_diff
behavioral,rq2_sensitivity,gemma,base,writer,dominance,clinical_minus_neutral_matched,cohen_dz,0.0299236370609792,,,,0.6788751141686953,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,gemma,base,reader,dominance,clinical_minus_neutral_matched,mean_aligned_delta,1.1971907435020154e-05,,-0.0037282718601843,0.0037082915138804,0.995149131897504,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,direction_aligned_mean_diff
behavioral,rq2_sensitivity,gemma,base,reader,dominance,clinical_minus_neutral_matched,cohen_dz,0.0004393391773087,,,,0.995149131897504,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,gemma,base,self,dominance,clinical_minus_neutral_matched,mean_aligned_delta,0.0012142091088455,,-0.0025650131943531,0.0050509436726478,0.5461918190253734,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,direction_aligned_mean_diff
behavioral,rq2_sensitivity,gemma,base,self,dominance,clinical_minus_neutral_matched,cohen_dz,0.0436300406620405,,,,0.5461918190253734,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,gemma,instruct,writer,valence,clinical_minus_neutral_matched,mean_aligned_delta,-0.0114161191614104,,-0.0309535365758827,0.007235640980374,0.2514101201478618,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,direction_aligned_mean_diff
behavioral,rq2_sensitivity,gemma,instruct,writer,valence,clinical_minus_neutral_matched,cohen_dz,-0.0830242513867517,,,,0.2514101201478618,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,gemma,instruct,reader,valence,clinical_minus_neutral_matched,cohen_dz,0.0038410397203934,,,,0.9576098495336998,0.9576098495336998,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,gemma,instruct,self,valence,clinical_minus_neutral_matched,cohen_dz,0.010193269676333,,,,0.8878275544222897,0.916467152952041,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,gemma,instruct,writer,arousal,clinical_minus_neutral_matched,mean_aligned_delta,0.0167330238937586,,-0.0044799045358308,0.0395519174818031,0.1550066860510846,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,direction_aligned_mean_diff
behavioral,rq2_sensitivity,gemma,instruct,writer,arousal,clinical_minus_neutral_matched,cohen_dz,0.1030364996628061,,,,0.1550066860510846,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,gemma,instruct,reader,arousal,clinical_minus_neutral_matched,cohen_dz,0.6465495370579272,,,,2.9531228572544693e-16,1.88999862864286e-15,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,gemma,instruct,self,arousal,clinical_minus_neutral_matched,cohen_dz,0.0684298267899552,,,,0.3442301087926311,0.4121091511324228,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,gemma,instruct,writer,dominance,clinical_minus_neutral_matched,mean_aligned_delta,-0.0179598381324197,,-0.0443240697118325,0.0080266985422796,0.185501821695023,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,direction_aligned_mean_diff
behavioral,rq2_sensitivity,gemma,instruct,writer,dominance,clinical_minus_neutral_matched,cohen_dz,-0.0958973144503438,,,,0.185501821695023,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,gemma,instruct,reader,dominance,clinical_minus_neutral_matched,mean_aligned_delta,-0.0141066633636914,,-0.0398425299691886,0.0110773296732568,0.2814994799854589,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,direction_aligned_mean_diff
behavioral,rq2_sensitivity,gemma,instruct,reader,dominance,clinical_minus_neutral_matched,cohen_dz,-0.0779430277096973,,,,0.2814994799854589,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,gemma,instruct,self,dominance,clinical_minus_neutral_matched,mean_aligned_delta,-0.0075792145716299,,-0.0343733370380557,0.0194270976890757,0.5879099863354951,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,direction_aligned_mean_diff
behavioral,rq2_sensitivity,gemma,instruct,self,dominance,clinical_minus_neutral_matched,cohen_dz,-0.0391722030401769,,,,0.5879099863354951,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,llama,base,writer,valence,clinical_minus_neutral_matched,mean_aligned_delta,-0.0001019395167711,,-0.001538817644679,0.0015898951844212,0.8999503825597398,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,direction_aligned_mean_diff
behavioral,rq2_sensitivity,llama,base,writer,valence,clinical_minus_neutral_matched,cohen_dz,-0.0090854222648013,,,,0.8999503825597398,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,llama,base,reader,valence,clinical_minus_neutral_matched,cohen_dz,0.1085193500072293,,,,0.1343133533971328,0.1953648776685568,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,llama,base,self,valence,clinical_minus_neutral_matched,cohen_dz,0.0394265052661466,,,,0.5854906618341692,0.6691321849533363,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,llama,base,writer,arousal,clinical_minus_neutral_matched,mean_aligned_delta,0.0014555531608483,,0.0004736110160337,0.0024566579392333,0.0054448565710017,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,direction_aligned_mean_diff
behavioral,rq2_sensitivity,llama,base,writer,arousal,clinical_minus_neutral_matched,cohen_dz,0.2029060182033158,,,,0.0054448565710017,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,llama,base,reader,arousal,clinical_minus_neutral_matched,cohen_dz,0.2344510340747043,,,,0.0013700174607822,0.0025788563967666,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,llama,base,self,arousal,clinical_minus_neutral_matched,cohen_dz,0.2414982808649255,,,,0.0009861205873097,0.0020626040522106,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,llama,base,writer,dominance,clinical_minus_neutral_matched,mean_aligned_delta,-9.640702572432752e-05,,-0.0011998977405504,0.0010959686305408,0.8576688239719095,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,direction_aligned_mean_diff
behavioral,rq2_sensitivity,llama,base,writer,dominance,clinical_minus_neutral_matched,cohen_dz,-0.012960424645848,,,,0.8576688239719095,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,llama,base,reader,dominance,clinical_minus_neutral_matched,mean_aligned_delta,-0.0003159139669474,,-0.001261049518163,0.0006837240320514,0.5204534146768333,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,direction_aligned_mean_diff
behavioral,rq2_sensitivity,llama,base,reader,dominance,clinical_minus_neutral_matched,cohen_dz,-0.0464649411002718,,,,0.5204534146768333,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,llama,base,self,dominance,clinical_minus_neutral_matched,mean_aligned_delta,-0.0004050288252062,,-0.0015380993575758,0.0007569180394537,0.478892844053935,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,direction_aligned_mean_diff
behavioral,rq2_sensitivity,llama,base,self,dominance,clinical_minus_neutral_matched,cohen_dz,-0.0512021921941455,,,,0.478892844053935,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,llama,instruct,writer,valence,clinical_minus_neutral_matched,mean_aligned_delta,0.0046765297439226,,0.000876829413425,0.0086441349221758,0.0218399845246749,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,direction_aligned_mean_diff
behavioral,rq2_sensitivity,llama,instruct,writer,valence,clinical_minus_neutral_matched,cohen_dz,0.1668594675803503,,,,0.0218399845246749,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,llama,instruct,reader,valence,clinical_minus_neutral_matched,cohen_dz,0.015798847841045,,,,0.826949810108157,0.8820797974487008,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,llama,instruct,self,valence,clinical_minus_neutral_matched,cohen_dz,0.2405473675167166,,,,0.0010313020261053,0.0020626040522106,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,llama,instruct,writer,arousal,clinical_minus_neutral_matched,mean_aligned_delta,0.0250641297424783,,0.0194025763955712,0.0308069227155744,3.3168186141168737e-13,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,direction_aligned_mean_diff
behavioral,rq2_sensitivity,llama,instruct,writer,arousal,clinical_minus_neutral_matched,cohen_dz,0.5649356407879049,,,,3.3168186141168737e-13,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,llama,instruct,reader,arousal,clinical_minus_neutral_matched,cohen_dz,0.9720890337634236,,,,1.6535202494346422e-29,5.291264798190855e-28,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,llama,instruct,self,arousal,clinical_minus_neutral_matched,cohen_dz,0.4171426283312339,,,,2.9967270070075174e-08,1.198690802803007e-07,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,llama,instruct,writer,dominance,clinical_minus_neutral_matched,mean_aligned_delta,-0.0123617058406597,,-0.020428307698769,-0.0046755675006162,0.0017665198989538,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,direction_aligned_mean_diff
behavioral,rq2_sensitivity,llama,instruct,writer,dominance,clinical_minus_neutral_matched,cohen_dz,-0.2288904282254471,,,,0.0017665198989538,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,llama,instruct,reader,dominance,clinical_minus_neutral_matched,mean_aligned_delta,-0.0130647862589091,,-0.0218618392645131,-0.0050515779357054,0.0021393502719901,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,direction_aligned_mean_diff
behavioral,rq2_sensitivity,llama,instruct,reader,dominance,clinical_minus_neutral_matched,cohen_dz,-0.2246325023620037,,,,0.0021393502719901,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,llama,instruct,self,dominance,clinical_minus_neutral_matched,mean_aligned_delta,-0.0149081919452623,,-0.0235720588754284,-0.0070891877724373,0.0003954939176674,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,direction_aligned_mean_diff
behavioral,rq2_sensitivity,llama,instruct,self,dominance,clinical_minus_neutral_matched,cohen_dz,-0.2603086320773178,,,,0.0003954939176674,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,olmo,base,writer,valence,clinical_minus_neutral_matched,mean_aligned_delta,-0.0088276013626852,,-0.0141512221919572,-0.0033135961049467,0.0015546580347145,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,direction_aligned_mean_diff
behavioral,rq2_sensitivity,olmo,base,writer,valence,clinical_minus_neutral_matched,cohen_dz,-0.2316979158270516,,,,0.0015546580347145,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,olmo,base,reader,valence,clinical_minus_neutral_matched,cohen_dz,-0.1502453671861197,,,,0.038687937716094,0.0619007003457504,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,olmo,base,self,valence,clinical_minus_neutral_matched,cohen_dz,-0.1414995989368623,,,,0.0513708459738306,0.0782793843410752,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,olmo,base,writer,arousal,clinical_minus_neutral_matched,mean_aligned_delta,-0.0022534029322074,,-0.0045283336117534,-8.6108869145892e-05,0.0523991278382297,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,direction_aligned_mean_diff
behavioral,rq2_sensitivity,olmo,base,writer,arousal,clinical_minus_neutral_matched,cohen_dz,-0.1408740527968435,,,,0.0523991278382297,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,olmo,base,reader,arousal,clinical_minus_neutral_matched,cohen_dz,-0.1902211623594514,,,,0.009084233553649,0.0161497485398205,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,olmo,base,self,arousal,clinical_minus_neutral_matched,cohen_dz,-0.0714088929677284,,,,0.3236847484138135,0.4121091511324228,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,olmo,base,writer,dominance,clinical_minus_neutral_matched,mean_aligned_delta,-0.0003621634949702,,-0.0016299567751826,0.000894316756762,0.5826336193524276,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,direction_aligned_mean_diff
behavioral,rq2_sensitivity,olmo,base,writer,dominance,clinical_minus_neutral_matched,cohen_dz,-0.0397274516448772,,,,0.5826336193524276,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,olmo,base,reader,dominance,clinical_minus_neutral_matched,mean_aligned_delta,-0.000804345431378,,-0.0021213916643267,0.0005770784639644,0.2707690807666408,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,direction_aligned_mean_diff
behavioral,rq2_sensitivity,olmo,base,reader,dominance,clinical_minus_neutral_matched,cohen_dz,-0.0797098680414885,,,,0.2707690807666408,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,olmo,base,self,dominance,clinical_minus_neutral_matched,mean_aligned_delta,-0.0007283263532678,,-0.0018795705463603,0.0003793792161085,0.1991107150280527,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,direction_aligned_mean_diff
behavioral,rq2_sensitivity,olmo,base,self,dominance,clinical_minus_neutral_matched,cohen_dz,-0.0929936047771823,,,,0.1991107150280527,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,olmo,instruct,writer,valence,clinical_minus_neutral_matched,mean_aligned_delta,0.0102928339459519,,0.0067065563176705,0.0139519125307234,2.3490270260473626e-07,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,direction_aligned_mean_diff
behavioral,rq2_sensitivity,olmo,instruct,writer,valence,clinical_minus_neutral_matched,cohen_dz,0.3870393475513273,,,,2.3490270260473626e-07,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,olmo,instruct,reader,valence,clinical_minus_neutral_matched,cohen_dz,0.3185580133989908,,,,1.694669364514427e-05,4.929947242223788e-05,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,olmo,instruct,self,valence,clinical_minus_neutral_matched,cohen_dz,0.3568302833379419,,,,1.6672537856597754e-06,5.335212114111281e-06,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
